idx,alpha,mu,omega,rho,loglike
126,0.04,0.06,0.0,0.48,-inf
127,0.04,0.06,0.0,0.5,-inf
128,0.04,0.06,0.0,0.52,-inf
129,0.04,0.06,0.0,0.54,-inf
130,0.04,0.06,0.0,0.56,-inf
131,0.04,0.06,0.0,0.58,-inf
132,0.04,0.06,0.0,0.6,-inf
133,0.04,0.06,0.0,0.62,-inf
134,0.04,0.06,0.0,0.64,-inf
135,0.04,0.06,0.0,0.66,-inf
136,0.04,0.06,0.0,0.68,-inf
137,0.04,0.06,0.0,0.7,-inf
138,0.04,0.06,0.0,0.72,-inf
139,0.04,0.06,0.0,0.74,-inf
140,0.04,0.06,0.0,0.76,-inf
141,0.04,0.06,0.0,0.78,-inf
142,0.04,0.06,0.0,0.8,-inf
143,0.04,0.06,0.0,0.82,-inf
144,0.04,0.06,0.0,0.84,-inf
145,0.04,0.06,0.0,0.86,-inf
146,0.04,0.06,0.0,0.88,-inf
147,0.04,0.06,0.0,0.9,-inf
148,0.04,0.06,0.0,0.92,-inf
149,0.04,0.06,0.0,0.94,-inf
150,0.04,0.06,0.0,0.96,-inf
151,0.04,0.06,0.0,0.98,-inf
152,0.04,0.06,0.0,1.0,-inf
153,0.04,0.08,0.0,0.0,-inf
154,0.04,0.08,0.0,0.02,-inf
155,0.04,0.08,0.0,0.04,-inf
156,0.04,0.08,0.0,0.06,-inf
157,0.04,0.08,0.0,0.08,-inf
158,0.04,0.08,0.0,0.1,-inf
159,0.04,0.08,0.0,0.12,-inf
160,0.04,0.08,0.0,0.14,-inf
161,0.04,0.08,0.0,0.16,-inf
162,0.04,0.08,0.0,0.18,-inf
163,0.04,0.08,0.0,0.2,-inf
164,0.04,0.08,0.0,0.22,-inf
165,0.04,0.08,0.0,0.24,-inf
166,0.04,0.08,0.0,0.26,-inf
167,0.04,0.08,0.0,0.28,-inf
168,0.04,0.08,0.0,0.3,-inf
169,0.04,0.08,0.0,0.32,-inf
170,0.04,0.08,0.0,0.34,-inf
171,0.04,0.08,0.0,0.36,-inf
172,0.04,0.08,0.0,0.38,-inf
173,0.04,0.08,0.0,0.4,-inf
174,0.04,0.08,0.0,0.42,-inf
175,0.04,0.08,0.0,0.44,-inf
176,0.04,0.08,0.0,0.46,-inf
177,0.04,0.08,0.0,0.48,-inf
178,0.04,0.08,0.0,0.5,-inf
179,0.04,0.08,0.0,0.52,-inf
180,0.04,0.08,0.0,0.54,-inf
181,0.04,0.08,0.0,0.56,-inf
182,0.04,0.08,0.0,0.58,-inf
183,0.04,0.08,0.0,0.6,-inf
184,0.04,0.08,0.0,0.62,-inf
185,0.04,0.08,0.0,0.64,-inf
186,0.04,0.08,0.0,0.66,-inf
187,0.04,0.08,0.0,0.68,-inf
188,0.04,0.08,0.0,0.7,-inf
189,0.04,0.08,0.0,0.72,-inf
190,0.04,0.08,0.0,0.74,-inf
191,0.04,0.08,0.0,0.76,-inf
192,0.04,0.08,0.0,0.78,-inf
193,0.04,0.08,0.0,0.8,-inf
194,0.04,0.08,0.0,0.82,-inf
195,0.04,0.08,0.0,0.84,-inf
196,0.04,0.08,0.0,0.86,-inf
197,0.04,0.08,0.0,0.88,-inf
198,0.04,0.08,0.0,0.9,-inf
199,0.04,0.08,0.0,0.92,-inf
200,0.04,0.08,0.0,0.94,-inf
201,0.04,0.08,0.0,0.96,-inf
202,0.04,0.08,0.0,0.98,-inf
203,0.04,0.08,0.0,1.0,-inf
204,0.04,0.1,0.0,0.0,-inf
205,0.04,0.1,0.0,0.02,-inf
206,0.04,0.1,0.0,0.04,-inf
207,0.04,0.1,0.0,0.06,-inf
208,0.04,0.1,0.0,0.08,-inf
209,0.04,0.1,0.0,0.1,-inf
210,0.04,0.1,0.0,0.12,-inf
211,0.04,0.1,0.0,0.14,-inf
212,0.04,0.1,0.0,0.16,-inf
213,0.04,0.1,0.0,0.18,-inf
214,0.04,0.1,0.0,0.2,-inf
215,0.04,0.1,0.0,0.22,-inf
216,0.04,0.1,0.0,0.24,-inf
217,0.04,0.1,0.0,0.26,-inf
218,0.04,0.1,0.0,0.28,-inf
219,0.04,0.1,0.0,0.3,-inf
220,0.04,0.1,0.0,0.32,-inf
221,0.04,0.1,0.0,0.34,-inf
222,0.04,0.1,0.0,0.36,-inf
223,0.04,0.1,0.0,0.38,-inf
224,0.04,0.1,0.0,0.4,-inf
225,0.04,0.1,0.0,0.42,-inf
226,0.04,0.1,0.0,0.44,-inf
227,0.04,0.1,0.0,0.46,-inf
228,0.04,0.1,0.0,0.48,-inf
229,0.04,0.1,0.0,0.5,-inf
230,0.04,0.1,0.0,0.52,-inf
231,0.04,0.1,0.0,0.54,-inf
232,0.04,0.1,0.0,0.56,-inf
233,0.04,0.1,0.0,0.58,-inf
234,0.04,0.1,0.0,0.6,-inf
235,0.04,0.1,0.0,0.62,-inf
236,0.04,0.1,0.0,0.64,-inf
237,0.04,0.1,0.0,0.66,-inf
238,0.04,0.1,0.0,0.68,-inf
239,0.04,0.1,0.0,0.7,-inf
240,0.04,0.1,0.0,0.72,-inf
241,0.04,0.1,0.0,0.74,-inf
242,0.04,0.1,0.0,0.76,-inf
243,0.04,0.1,0.0,0.78,-inf
244,0.04,0.1,0.0,0.8,-inf
245,0.04,0.1,0.0,0.82,-inf
246,0.04,0.1,0.0,0.84,-inf
247,0.04,0.1,0.0,0.86,-inf
248,0.04,0.1,0.0,0.88,-inf
249,0.04,0.1,0.0,0.9,-inf
250,0.04,0.1,0.0,0.92,-inf
251,0.04,0.1,0.0,0.94,-inf
252,0.04,0.1,0.0,0.96,-inf
253,0.04,0.1,0.0,0.98,-inf
254,0.04,0.1,0.0,1.0,-inf
255,0.04,0.12,0.0,0.0,-inf
256,0.04,0.12,0.0,0.02,-inf
257,0.04,0.12,0.0,0.04,-inf
258,0.04,0.12,0.0,0.06,-inf
259,0.04,0.12,0.0,0.08,-inf
