idx,alpha,mu,omega,rho,loglike
254,0.04,0.2928,0.0,0.14,-1881.3056640625
255,0.04,0.296,0.0,0.02,-1892.50439453125
256,0.04,0.296,0.0,0.0224,-1884.6507568359375
257,0.04,0.296,0.0,0.0248,-1879.8544921875
258,0.04,0.296,0.0,0.0272,-1874.745849609375
259,0.04,0.296,0.0,0.0296,-1867.7559814453125
260,0.04,0.296,0.0,0.032,-1870.272216796875
261,0.04,0.296,0.0,0.0344,-1867.75390625
262,0.04,0.296,0.0,0.0368,-1867.0185546875
263,0.04,0.296,0.0,0.0392,-1864.000244140625
264,0.04,0.296,0.0,0.0416,-1856.38037109375
265,0.04,0.296,0.0,0.044,-1860.0487060546875
266,0.04,0.296,0.0,0.0464,-1858.21630859375
267,0.04,0.296,0.0,0.0488,-1854.5198974609375
268,0.04,0.296,0.0,0.0512,-1850.8790283203125
269,0.04,0.296,0.0,0.0536,-1858.7562255859375
270,0.04,0.296,0.0,0.056,-1845.425048828125
271,0.04,0.296,0.0,0.0584,-1847.0797119140625
272,0.04,0.296,0.0,0.0608,-1844.193115234375
273,0.04,0.296,0.0,0.0632,-1851.441650390625
274,0.04,0.296,0.0,0.0656,-1852.057861328125
275,0.04,0.296,0.0,0.068,-1847.3406982421875
276,0.04,0.296,0.0,0.0704,-1850.09375
277,0.04,0.296,0.0,0.0728,-1839.716552734375
278,0.04,0.296,0.0,0.0752,-1851.6973876953125
279,0.04,0.296,0.0,0.0776,-1853.775146484375
280,0.04,0.296,0.0,0.08,-1850.4390869140625
281,0.04,0.296,0.0,0.0824,-1847.926513671875
282,0.04,0.296,0.0,0.0848,-1849.14111328125
283,0.04,0.296,0.0,0.0872,-1844.0205078125
284,0.04,0.296,0.0,0.0896,-1857.7608642578125
285,0.04,0.296,0.0,0.092,-1852.607421875
286,0.04,0.296,0.0,0.0944,-1851.10546875
287,0.04,0.296,0.0,0.0968,-1852.8682861328125
288,0.04,0.296,0.0,0.0992,-1854.29345703125
289,0.04,0.296,0.0,0.1016,-1859.80126953125
290,0.04,0.296,0.0,0.104,-1857.8133544921875
291,0.04,0.296,0.0,0.1064,-1861.308349609375
292,0.04,0.296,0.0,0.1088,-1854.051513671875
293,0.04,0.296,0.0,0.1112,-1856.6644287109375
294,0.04,0.296,0.0,0.1136,-1856.6595458984375
295,0.04,0.296,0.0,0.116,-1861.982421875
296,0.04,0.296,0.0,0.1184,-1867.2734375
297,0.04,0.296,0.0,0.1208,-1861.190673828125
298,0.04,0.296,0.0,0.1232,-1870.639404296875
299,0.04,0.296,0.0,0.1256,-1860.375
300,0.04,0.296,0.0,0.128,-1869.19775390625
301,0.04,0.296,0.0,0.1304,-1866.24853515625
302,0.04,0.296,0.0,0.1328,-1867.1422119140625
303,0.04,0.296,0.0,0.1352,-1863.9232177734375
304,0.04,0.296,0.0,0.1376,-1867.900146484375
305,0.04,0.296,0.0,0.14,-1872.2169189453125
306,0.04,0.2992,0.0,0.02,-1887.9443359375
307,0.04,0.2992,0.0,0.0224,-1883.9715576171875
308,0.04,0.2992,0.0,0.0248,-1870.1412353515625
309,0.04,0.2992,0.0,0.0272,-1872.90185546875
310,0.04,0.2992,0.0,0.0296,-1858.4468994140625
311,0.04,0.2992,0.0,0.032,-1857.83056640625
312,0.04,0.2992,0.0,0.0344,-1858.5931396484375
313,0.04,0.2992,0.0,0.0368,-1855.160888671875
314,0.04,0.2992,0.0,0.0392,-1852.7449951171875
315,0.04,0.2992,0.0,0.0416,-1856.89208984375
316,0.04,0.2992,0.0,0.044,-1853.4658203125
317,0.04,0.2992,0.0,0.0464,-1851.2532958984375
318,0.04,0.2992,0.0,0.0488,-1851.947998046875
319,0.04,0.2992,0.0,0.0512,-1839.72705078125
320,0.04,0.2992,0.0,0.0536,-1846.5028076171875
321,0.04,0.2992,0.0,0.056,-1850.1004638671875
322,0.04,0.2992,0.0,0.0584,-1846.2930908203125
323,0.04,0.2992,0.0,0.0608,-1843.476806640625
324,0.04,0.2992,0.0,0.0632,-1841.3341064453125
325,0.04,0.2992,0.0,0.0656,-1847.2344970703125
326,0.04,0.2992,0.0,0.068,-1850.2642822265625
327,0.04,0.2992,0.0,0.0704,-1845.2509765625
328,0.04,0.2992,0.0,0.0728,-1850.66064453125
329,0.04,0.2992,0.0,0.0752,-1843.1273193359375
