mu,rho,ll
0.433296,0.105635,-2038.993896
0.431297,0.102292,-2039.355469
0.429792,0.102121,-2039.599976
0.430221,0.101736,-2040.202271
0.428662,0.099659,-2040.167603
0.430227,0.10044,-2039.154785
0.42998,0.099097,-2042.174927
0.430061,0.100515,-2039.663574
0.430197,0.101674,-2039.703125
0.429821,0.103338,-2039.323853
0.432027,0.105572,-2040.283203
0.432163,0.105492,-2039.169434
0.431488,0.106798,-2039.178223
0.431321,0.105077,-2039.608887
0.431321,0.105077,-2039.36731
0.431206,0.107201,-2039.632568
0.428879,0.107892,-2039.119141
0.427307,0.108711,-2038.419067
0.426541,0.108387,-2039.259644
0.426541,0.108387,-2039.127808
0.426541,0.108387,-2039.422363
0.425779,0.107731,-2038.490601
0.425779,0.107731,-2038.299316
0.427265,0.10942,-2039.900635
0.427265,0.10942,-2037.632202
0.427265,0.10942,-2038.206177
0.426164,0.110453,-2039.087769
0.426703,0.108633,-2038.851929
0.426196,0.109976,-2038.912598
0.426965,0.109976,-2038.186035
0.426965,0.109976,-2038.147461
0.428021,0.111128,-2038.795166
0.427704,0.111224,-2038.877686
0.424217,0.112249,-2038.236328
0.423716,0.110694,-2039.054932
0.423997,0.109252,-2038.691406
0.423997,0.109252,-2038.302979
0.425424,0.110623,-2039.659912
0.42618,0.111836,-2037.88916
0.427092,0.112631,-2039.660034
0.427092,0.112631,-2038.257324
0.426038,0.111098,-2037.97168
0.426311,0.11168,-2037.822754
0.425645,0.106945,-2039.5271
0.424395,0.106428,-2040.923828
0.424395,0.106428,-2038.90979
0.422932,0.106537,-2039.071899
0.421108,0.108571,-2039.235107
0.422553,0.109199,-2039.557129
0.423547,0.109161,-2040.428833
0.423547,0.109161,-2039.181885
0.423547,0.109161,-2038.947388
0.423958,0.110909,-2037.88623
0.422972,0.112734,-2038.931396
0.423977,0.115612,-2037.671143
0.423939,0.11441,-2038.943604
0.423939,0.11441,-2039.542603
0.42294,0.115894,-2038.602417
0.42294,0.115894,-2038.660156
0.423169,0.113433,-2038.357056
0.423123,0.114956,-2038.060059
0.424559,0.114036,-2038.96936
0.426593,0.113332,-2038.577759
0.4271,0.113203,-2038.443115
0.427605,0.111521,-2038.75293
0.429449,0.112551,-2038.699097
0.4285,0.112279,-2038.41333
0.427793,0.116471,-2039.09314
0.428635,0.117023,-2037.800659
0.428635,0.117023,-2037.842163
0.429143,0.118661,-2038.112305
0.429143,0.118661,-2036.460938
0.427491,0.119722,-2037.239258
0.427953,0.120586,-2037.944824
0.428741,0.120208,-2036.859985
0.429546,0.119019,-2038.171387
0.427612,0.117993,-2037.400269
0.427657,0.119729,-2038.0896
0.428613,0.119336,-2038.278198
0.425338,0.12154,-2037.691895
0.425338,0.12154,-2037.554199
0.426738,0.12225,-2038.245483
0.427768,0.12364,-2037.63208
0.426874,0.124115,-2038.033936
0.42641,0.124781,-2038.189941
0.426645,0.124976,-2038.467285
0.423669,0.12602,-2039.168335
0.423669,0.12602,-2038.487671
0.421944,0.123103,-2038.772949
0.420682,0.123162,-2038.545166
0.418523,0.123441,-2038.954956
0.418523,0.123441,-2038.759888
0.418523,0.123441,-2039.513306
0.419924,0.125672,-2038.36792
0.420901,0.126595,-2038.649902
0.420881,0.126475,-2038.84314
0.420881,0.126475,-2039.268188
0.419819,0.122733,-2038.863037
0.419141,0.123893,-2038.199341
0.420194,0.125538,-2038.816162
0.421307,0.123701,-2038.72168
0.422054,0.124571,-2037.952637
0.421943,0.125363,-2038.181396
0.421943,0.125363,-2038.405029
0.422629,0.125251,-2039.55127
0.422629,0.125251,-2038.385986
0.422716,0.125532,-2038.598755
0.423914,0.122962,-2038.029419
0.424321,0.125284,-2037.414062
0.424321,0.125284,-2037.787842
0.424759,0.120719,-2038.395142
0.424967,0.121988,-2038.918335
0.424967,0.121988,-2037.272095
0.425261,0.121095,-2038.388672
0.426821,0.121182,-2037.973145
0.424901,0.122747,-2037.916382
0.425095,0.124913,-2038.039429
0.425095,0.124913,-2037.140381
0.424228,0.123559,-2038.357178
0.423778,0.12008,-2038.695557
0.425158,0.117621,-2038.427002
0.425158,0.117621,-2037.903442
0.426294,0.115439,-2038.503906
0.425972,0.116852,-2037.349731
0.425972,0.116852,-2037.881592
0.426934,0.116213,-2039.146973
0.426343,0.114052,-2038.441406
0.424998,0.112915,-2039.239258
0.424998,0.112915,-2038.319092
0.424605,0.115449,-2039.420166
0.425429,0.114634,-2038.78186
0.424344,0.11543,-2038.28186
0.424344,0.11543,-2037.944336
0.424967,0.114633,-2038.462891
0.427498,0.1119,-2037.948364
0.427781,0.110044,-2038.891846
0.428974,0.110855,-2038.057495
0.428196,0.110763,-2038.764526
0.427829,0.112937,-2038.125977
0.428927,0.113603,-2039.112061
0.427723,0.115438,-2038.110596
0.429015,0.116809,-2037.807617
0.42862,0.116008,-2037.631592
0.42862,0.116008,-2038.300781
0.428803,0.115433,-2037.688721
0.427763,0.11401,-2038.451782
0.425783,0.113011,-2038.710693
0.426174,0.113338,-2038.925049
0.429011,0.115165,-2037.54126
0.426962,0.115693,-2038.526367
0.427923,0.11591,-2038.795776
0.427923,0.11591,-2037.830078
0.42954,0.116606,-2037.818359
0.428372,0.120155,-2036.265503
0.427635,0.120853,-2038.027222
0.429186,0.120254,-2037.836304
0.425702,0.122824,-2038.103394
0.425299,0.121758,-2037.962891
0.427581,0.123002,-2038.002197
0.427237,0.120416,-2037.349243
0.428088,0.120926,-2036.668579
0.429031,0.118513,-2038.050293
0.429524,0.117602,-2038.071533
0.43069,0.114992,-2038.320068
0.431857,0.11656,-2038.299683
0.431366,0.120374,-2037.500732
0.432261,0.117754,-2038.634521
0.432261,0.117754,-2037.766846
0.431244,0.118125,-2037.946289
0.432498,0.11861,-2037.959351
0.432498,0.11861,-2036.970703
0.432592,0.115929,-2037.733643
0.431037,0.116678,-2037.23877
0.430408,0.115878,-2037.324097
0.431338,0.114756,-2037.76709
0.432807,0.115498,-2037.97168
0.433193,0.115236,-2037.077271
0.433193,0.115236,-2037.436279
0.433147,0.114484,-2037.770874
0.433147,0.114484,-2037.883301
0.433147,0.114484,-2037.533325
0.435102,0.111945,-2037.953125
0.435102,0.111945,-2038.041016
0.435102,0.111945,-2037.566406
0.43448,0.112385,-2038.652954
0.434821,0.111637,-2037.994019
0.434653,0.113267,-2038.518799
0.434344,0.109532,-2037.441284
0.433564,0.108534,-2038.492676
0.431754,0.113302,-2038.885742
0.431765,0.117003,-2037.518066
0.431404,0.118406,-2037.663696
0.431701,0.118618,-2037.59375
0.431701,0.118618,-2037.687378
0.431194,0.119542,-2038.443848
0.431188,0.121169,-2037.68042
0.431188,0.121169,-2037.832153
0.431464,0.121736,-2037.941772
0.432551,0.123548,-2037.125122
0.43218,0.122174,-2037.953491
0.432893,0.123198,-2037.616943
0.435417,0.12128,-2036.990479
0.435417,0.12128,-2037.51709
0.433167,0.115872,-2037.503174
0.431208,0.114096,-2037.85376
0.431407,0.116449,-2037.866943
0.431407,0.116449,-2037.429688
0.431407,0.116449,-2037.225464
0.431407,0.116449,-2037.176514
0.430051,0.114025,-2038.120117
0.429244,0.112665,-2037.593506
0.429244,0.112665,-2037.157959
0.429244,0.112665,-2037.632446
0.428171,0.113813,-2038.521606
0.427938,0.112945,-2037.651245
0.427825,0.112242,-2038.763672
0.428695,0.112682,-2039.113037
0.428695,0.112682,-2037.451294
0.427423,0.112927,-2037.946777
0.427423,0.112927,-2037.384033
0.427749,0.113942,-2038.128174
0.427749,0.113942,-2037.166016
0.426091,0.11537,-2039.240234
0.427914,0.115241,-2038.972168
0.427914,0.115241,-2038.286133
0.426358,0.116524,-2038.174927
0.428303,0.116446,-2037.833862
0.429042,0.114757,-2037.151611
0.426723,0.11242,-2038.237915
0.426652,0.111484,-2038.487793
0.427926,0.110278,-2038.468994
0.427926,0.110278,-2036.705566
0.42683,0.111285,-2037.959351
0.426459,0.11139,-2039.503174
0.424361,0.11194,-2039.513794
0.423511,0.112487,-2039.71228
0.42418,0.110309,-2038.95874
0.423085,0.110665,-2039.991211
0.424112,0.112048,-2038.453613
0.422619,0.112541,-2039.185913
0.424043,0.112341,-2039.006104
0.422949,0.110012,-2039.263672
0.424298,0.109953,-2037.909912
0.424298,0.109953,-2038.338013
0.424298,0.109953,-2038.134888
0.424298,0.109953,-2039.338379
0.423575,0.111666,-2038.893066
0.425142,0.114058,-2039.59668
0.427379,0.116123,-2037.732422
0.427428,0.11644,-2037.904541
0.427428,0.11644,-2038.740479
0.427428,0.11644,-2037.084229
0.429169,0.117004,-2037.98291
0.429169,0.117004,-2037.790283
0.429073,0.118062,-2037.82373
0.429915,0.118529,-2037.541382
0.429915,0.118529,-2038.233154
0.430138,0.117031,-2037.462891
