mu,rho,ll
0.225946,0.169766,-1550.658447
0.225946,0.169766,-1559.497314
0.225756,0.169737,-1552.678833
0.224824,0.17152,-1546.177002
0.224824,0.17152,-1543.212891
0.224308,0.173297,-1563.740601
0.224308,0.173297,-1563.503296
0.224186,0.174452,-1550.518677
0.224186,0.174452,-1552.467041
0.22595,0.174609,-1554.373901
0.22595,0.174609,-1550.962524
0.225945,0.173297,-1557.173096
0.22509,0.175674,-1556.033447
0.225291,0.175423,-1540.327393
0.225131,0.176859,-1555.772095
0.22609,0.177836,-1547.286865
0.225227,0.178145,-1563.845215
0.225227,0.178145,-1554.861938
0.22539,0.177078,-1559.393188
0.224761,0.17659,-1560.024536
0.224397,0.175674,-1561.599609
0.224397,0.175674,-1554.811035
0.224397,0.175674,-1567.557129
0.224397,0.175674,-1557.018311
0.223332,0.175153,-1555.271118
0.223332,0.175153,-1557.768921
0.222098,0.176578,-1565.434692
0.222976,0.175682,-1559.747314
0.221961,0.175969,-1556.930908
0.221857,0.175044,-1558.210083
0.221857,0.175044,-1554.593018
0.221857,0.175044,-1553.277344
0.221857,0.175044,-1564.231934
0.220542,0.175251,-1540.887451
0.221419,0.174458,-1553.12854
0.221419,0.174458,-1560.422485
0.221419,0.174458,-1544.441895
0.22041,0.173841,-1550.617188
0.22041,0.173841,-1544.763306
0.22041,0.173841,-1562.051514
0.22041,0.173841,-1555.180908
0.22041,0.173841,-1546.955444
0.2216,0.173282,-1556.032715
0.2216,0.173282,-1562.34436
0.221106,0.175302,-1539.943237
0.221106,0.175302,-1562.368408
0.222537,0.174931,-1545.73999
0.222537,0.174931,-1569.590698
0.222537,0.174931,-1551.993164
0.222275,0.175194,-1560.097412
0.222275,0.175194,-1554.000732
0.222275,0.175194,-1549.999878
0.222275,0.175194,-1549.710815
0.222275,0.175194,-1554.962646
0.221977,0.176344,-1553.073975
0.222344,0.177205,-1562.033691
0.222625,0.176845,-1559.378174
0.223297,0.175187,-1550.805054
0.223297,0.175187,-1546.97998
0.223297,0.175187,-1559.077148
0.22345,0.174168,-1542.467773
0.223645,0.175537,-1549.959351
0.223645,0.175537,-1536.591064
0.223645,0.175537,-1563.833496
0.223645,0.175537,-1563.026123
0.223645,0.175537,-1553.233398
0.225608,0.176235,-1559.343506
0.225096,0.17883,-1554.719238
0.225096,0.17883,-1549.991699
0.225096,0.17883,-1553.579224
0.225096,0.17883,-1567.06665
0.225363,0.179652,-1546.280762
0.226248,0.179588,-1557.474365
0.226248,0.179588,-1557.435791
0.226094,0.179853,-1554.495972
0.2261,0.179227,-1555.202393
0.226615,0.18058,-1560.607056
0.227107,0.180483,-1559.458496
0.226444,0.181143,-1545.140381
0.226444,0.181143,-1550.474609
0.226444,0.181143,-1544.718628
0.226957,0.178596,-1566.902832
0.22697,0.180683,-1548.531738
0.22697,0.180683,-1552.606201
0.22697,0.180683,-1550.510132
0.229222,0.182998,-1546.166626
0.229222,0.182998,-1553.659912
0.228974,0.181463,-1546.211792
0.229369,0.182027,-1553.565186
0.230336,0.181603,-1561.052979
0.23072,0.181703,-1553.528809
0.23072,0.181703,-1547.028198
0.229806,0.179585,-1557.563354
0.229806,0.179585,-1557.706787
0.229806,0.179585,-1553.132568
0.231017,0.177927,-1551.089478
0.230866,0.177741,-1555.732422
0.230866,0.177741,-1556.28479
0.230103,0.178651,-1547.775146
0.229455,0.178179,-1552.12207
0.229455,0.178179,-1555.482422
0.228024,0.179546,-1545.763672
0.226799,0.180042,-1550.334473
0.226799,0.180042,-1554.531494
0.226889,0.181866,-1563.906006
0.226603,0.181097,-1564.546387
0.226041,0.182274,-1560.759277
0.227843,0.180363,-1550.188965
0.229161,0.179504,-1544.430786
0.229161,0.179504,-1547.036987
0.228602,0.177202,-1558.817139
0.228313,0.176264,-1545.0896
0.228669,0.176635,-1560.478394
0.228669,0.176635,-1540.382935
0.228669,0.176635,-1552.957397
0.228669,0.176635,-1544.597656
0.228669,0.176635,-1558.720947
0.228669,0.176635,-1553.901611
0.228669,0.176635,-1564.211426
0.229033,0.177044,-1557.000244
0.229833,0.177309,-1552.411865
0.230353,0.177574,-1556.944214
0.230353,0.177574,-1552.695068
0.232264,0.177969,-1547.330811
0.232264,0.177969,-1549.327271
0.232262,0.177315,-1553.186768
0.230765,0.178696,-1555.939697
0.230331,0.178761,-1548.892334
0.230331,0.178761,-1556.124023
0.230331,0.178761,-1546.980469
0.229842,0.177761,-1553.460449
0.229842,0.177761,-1548.508057
0.229842,0.177761,-1547.842041
0.22968,0.17657,-1549.31958
0.228652,0.175551,-1555.660645
