mu,rho,ll
0.377043,0.257552,-2625.863037
0.376242,0.254719,-2627.875977
0.376242,0.254719,-2625.446777
0.376242,0.254719,-2629.076172
0.375173,0.254448,-2626.130371
0.374079,0.256303,-2626.165771
0.373928,0.25632,-2623.442871
0.373928,0.25632,-2625.728516
0.373976,0.253977,-2624.86084
0.373976,0.253977,-2625.107178
0.373628,0.254532,-2624.405273
0.372475,0.254162,-2628.387939
0.372475,0.254162,-2624.598633
0.372475,0.254162,-2629.758301
0.373282,0.255445,-2624.783447
0.373542,0.254982,-2626.895508
0.374803,0.255846,-2627.918457
0.374803,0.255846,-2628.525879
0.373208,0.258932,-2626.63208
0.373671,0.260463,-2626.466553
0.373912,0.262658,-2627.102539
0.373912,0.262658,-2624.836182
0.373912,0.262658,-2626.736572
0.373912,0.262658,-2629.408691
0.372547,0.265369,-2627.486572
0.372547,0.265369,-2624.916016
0.371492,0.265417,-2624.922119
0.37255,0.265544,-2625.972656
0.37255,0.265544,-2627.026367
0.373142,0.270822,-2626.52832
0.373142,0.270822,-2626.671387
0.371805,0.269116,-2626.198242
0.372499,0.267227,-2625.289062
0.372499,0.267227,-2625.829102
0.372499,0.267227,-2630.556152
0.372744,0.259293,-2631.013184
0.371719,0.259774,-2624.039551
0.371719,0.259774,-2622.804932
0.372333,0.255959,-2622.785645
0.372333,0.255959,-2628.69751
0.373324,0.25628,-2629.466064
0.373324,0.25628,-2625.024414
0.371953,0.256162,-2623.602539
0.37398,0.256544,-2624.025391
0.374682,0.256636,-2626.01123
0.374032,0.25727,-2625.82373
0.374032,0.25727,-2624.763184
0.373171,0.259194,-2623.869141
0.372912,0.264626,-2628.366943
0.371882,0.264408,-2624.721191
0.371882,0.264408,-2623.78125
0.372534,0.260898,-2624.805176
0.372534,0.260898,-2627.117188
0.372534,0.260898,-2625.775391
0.372534,0.260898,-2627.267822
0.371173,0.258576,-2628.874512
0.37242,0.260214,-2626.470215
0.37242,0.260214,-2627.346191
0.37242,0.260214,-2625.793457
0.372929,0.258385,-2626.969971
0.374351,0.25463,-2625.393555
0.375303,0.256677,-2629.135742
0.37674,0.256471,-2627.519287
0.376394,0.261372,-2625.885254
0.376394,0.261372,-2626.266846
0.376394,0.261372,-2624.876709
0.376394,0.261372,-2625.148926
0.378312,0.262221,-2626.748535
0.378312,0.262221,-2626.085205
0.377893,0.263306,-2626.67041
0.379971,0.260658,-2626.630859
0.379971,0.260658,-2627.416504
0.378547,0.25876,-2629.490967
0.376828,0.260017,-2626.750488
0.377557,0.261564,-2626.306152
0.376065,0.259753,-2626.378174
0.376065,0.259753,-2626.30542
0.375235,0.256708,-2624.305908
0.375089,0.257327,-2624.742432
0.373883,0.2546,-2625.654053
0.374859,0.254359,-2626.78125
0.37552,0.253551,-2625.775635
0.37552,0.253551,-2625.187012
0.376232,0.254449,-2626.571777
0.376232,0.254449,-2626.687988
0.375071,0.251722,-2626.160156
0.374172,0.255068,-2626.299561
0.374172,0.255068,-2626.081787
0.374172,0.255068,-2625.671875
0.374172,0.255068,-2625.616211
0.375186,0.253827,-2626.763916
0.376074,0.251791,-2626.007812
0.375157,0.252463,-2627.027344
0.375959,0.255886,-2625.583008
0.375763,0.255706,-2626.53833
0.375079,0.254433,-2624.917969
0.373293,0.249169,-2627.644043
0.373978,0.247021,-2624.94873
0.375723,0.248528,-2624.45459
0.375803,0.246163,-2626.51416
0.375803,0.246163,-2625.858887
0.374039,0.251395,-2626.4021
0.373032,0.249346,-2624.614746
0.372144,0.249348,-2623.188965
0.37377,0.25137,-2625.061035
0.37377,0.25137,-2624.525146
0.372196,0.251562,-2624.170166
0.372045,0.255407,-2625.099609
0.372045,0.255407,-2626.368408
0.370884,0.256144,-2624.275879
0.370884,0.256144,-2624.006836
0.370884,0.256144,-2627.346924
0.370884,0.256144,-2624.662598
0.370884,0.256144,-2623.685791
0.370636,0.254879,-2623.065186
0.371088,0.254283,-2626.941895
0.37234,0.256757,-2623.909668
0.37234,0.256757,-2624.318848
0.372786,0.253975,-2625.010254
0.372126,0.255134,-2625.067383
0.372776,0.256082,-2624.972656
0.37315,0.25264,-2627.081787
0.372705,0.255506,-2626.605469
0.371155,0.258604,-2626.252197
0.369723,0.259223,-2629.833008
0.370809,0.26075,-2627.145508
0.370809,0.26075,-2623.758545
0.370809,0.26075,-2625.75708
0.370809,0.26075,-2626.72998
0.370809,0.26075,-2624.838135
0.371899,0.260867,-2624.310303
0.372121,0.260801,-2627.646484
0.371097,0.260883,-2627.121094
0.371097,0.260883,-2626.767334
0.373947,0.260541,-2625.276123
0.373947,0.260541,-2625.55542
0.373947,0.260541,-2625.29248
0.373321,0.263008,-2624.854004
0.373,0.263188,-2625.405518
0.372806,0.265676,-2624.77002
0.370476,0.26229,-2624.266846
0.369434,0.263707,-2624.873779
0.369434,0.263707,-2627.7854
0.369434,0.263707,-2625.20752
0.368919,0.264433,-2628.006836
0.370795,0.265632,-2625.060059
0.37035,0.26627,-2627.63623
0.370159,0.269851,-2629.126465
0.367861,0.26773,-2626.994385
0.368177,0.26792,-2628.835938
0.368177,0.26792,-2627.875732
0.368163,0.269242,-2627.314209
0.368163,0.269242,-2633.847656
0.368012,0.268635,-2631.293213
0.368012,0.268635,-2626.778809
0.365719,0.268359,-2622.572266
0.365719,0.268359,-2620.469971
0.364294,0.263823,-2628.36084
0.364294,0.263823,-2630.532471
0.364294,0.263823,-2630.343262
0.365452,0.265751,-2633.492676
0.365718,0.265867,-2628.056152
0.36695,0.265901,-2620.875
0.367232,0.266945,-2625.025391
0.367328,0.266131,-2626.648926
0.367328,0.266131,-2621.426514
0.368344,0.267673,-2623.791504
0.368098,0.266039,-2623.817871
0.368506,0.265054,-2622.370605
0.368506,0.265054,-2630.577637
0.368506,0.265054,-2623.376709
0.368753,0.262251,-2628.285645
0.367891,0.262962,-2622.07959
0.367094,0.26444,-2629.142578
0.365693,0.262646,-2627.631104
0.364426,0.262891,-2621.673584
0.363522,0.265999,-2634.598145
0.363133,0.266003,-2626.610107
0.363636,0.267083,-2623.12207
0.363636,0.267083,-2622.824951
0.3648,0.272206,-2629.473877
0.364003,0.269374,-2634.355713
0.364552,0.267694,-2620.859375
0.363954,0.269632,-2626.53125
0.363954,0.269632,-2634.85791
0.36244,0.272094,-2620.531494
0.36244,0.272094,-2628.672363
0.36244,0.272094,-2628.11377
0.36244,0.272094,-2621.043945
0.36244,0.272094,-2621.418213
0.36244,0.272094,-2627.925781
0.362129,0.272511,-2630.026611
0.361345,0.272481,-2632.399658
0.360539,0.26814,-2634.055176
0.360539,0.26814,-2633.608154
0.360539,0.26814,-2636.4729
0.360539,0.26814,-2624.832275
0.360539,0.26814,-2630.079346
0.362189,0.27328,-2637.767578
0.360003,0.274915,-2626.117188
0.360003,0.274915,-2634.58667
0.360003,0.274915,-2629.885254
0.360003,0.274915,-2629.381348
0.360003,0.274915,-2631.903809
0.360003,0.274915,-2649.319336
0.360003,0.274915,-2636.590576
0.360003,0.274915,-2636.155762
0.359408,0.279025,-2627.026367
0.359891,0.276755,-2625.941406
0.359891,0.276755,-2631.917969
0.358794,0.276289,-2633.022949
0.358794,0.276289,-2635.519775
0.358794,0.276289,-2631.57373
0.358768,0.279817,-2626.505371
0.358768,0.279817,-2620.149902
0.359897,0.279931,-2639.398926
0.359389,0.281874,-2648.313477
0.359393,0.28111,-2634.834961
0.359393,0.28111,-2634.754395
0.358139,0.279555,-2636.885254
0.358139,0.279555,-2627.658447
0.358139,0.279555,-2629.883301
0.358139,0.279555,-2634.203613
0.358139,0.279555,-2637.071777
0.358139,0.279555,-2636.904297
0.358139,0.279555,-2628.328613
0.359614,0.280054,-2639.539551
0.361117,0.276508,-2643.638428
0.361805,0.277375,-2642.436279
0.361805,0.277375,-2625.014648
0.361805,0.277375,-2632.621094
0.361782,0.280994,-2644.536377
0.361782,0.280994,-2637.419922
0.363398,0.281083,-2645.243164
0.363398,0.281083,-2629.06543
0.363776,0.278861,-2622.92749
0.362834,0.278372,-2629.477051
0.362834,0.278372,-2636.13916
0.362834,0.278372,-2624.437012
0.362386,0.279582,-2645.523926
0.362788,0.283342,-2622.400879
0.36215,0.285356,-2637.766113
0.36203,0.284274,-2634.17749
0.36203,0.284274,-2637.584473
0.36203,0.284274,-2628.265625
0.361551,0.290554,-2637.444336
0.360331,0.289149,-2636.219727
0.360331,0.289149,-2633.339111
0.35991,0.28706,-2625.743408
0.36102,0.286033,-2641.032715
0.36102,0.286033,-2634.513916
0.361085,0.286853,-2635.695312
0.361085,0.286853,-2626.601074
0.361085,0.286853,-2630.108887
0.362562,0.284726,-2630.632812
0.362562,0.284726,-2631.135742
0.361224,0.285705,-2635.835938
0.361525,0.285642,-2641.70459
0.360599,0.287789,-2627.389648
0.3613,0.285675,-2635.063721
0.361918,0.286052,-2634.826904
0.361918,0.286052,-2629.267822
0.361918,0.286052,-2641.512939
0.361918,0.286052,-2641.648193
0.362162,0.288844,-2624.352051
0.361105,0.288243,-2634.841553
0.361853,0.286845,-2640.081055
0.361853,0.286845,-2636.208252
0.360657,0.286356,-2638.353516
0.36084,0.290438,-2636.473877
0.36084,0.290438,-2636.91748
0.362264,0.28481,-2623.683838
0.362264,0.28481,-2641.639648
0.362264,0.28481,-2636.19458
0.362264,0.28481,-2628.784668
0.362264,0.28481,-2626.087402
0.360767,0.286268,-2634.778809
0.362149,0.287078,-2627.411621
0.362149,0.287078,-2631.785156
0.36099,0.280322,-2640.144287
0.361457,0.280081,-2632.578125
0.36088,0.279807,-2639.953125
0.361958,0.282412,-2632.748535
0.361958,0.282412,-2631.594727
0.364086,0.28187,-2634.401367
0.364807,0.277044,-2631.618652
0.364807,0.277044,-2632.069824
0.365148,0.276039,-2631.682373
0.365148,0.276039,-2634.586426
0.365148,0.276039,-2632.115967
0.363817,0.273437,-2625.782715
0.363802,0.277832,-2626.554688
0.362948,0.277105,-2622.120117
0.362948,0.277105,-2645.093994
0.361953,0.277073,-2628.536865
0.360807,0.277009,-2643.030762
0.360504,0.278175,-2631.825195
0.361164,0.280202,-2640.081299
0.361434,0.28281,-2632.008789
0.361434,0.28281,-2629.311523
0.36115,0.285032,-2640.788086
0.361458,0.285859,-2634.047363
0.361458,0.285859,-2633.652344
0.361458,0.285859,-2625.37207
0.361031,0.287924,-2636.496826
0.361123,0.291085,-2631.0354
0.361123,0.291085,-2650.442871
0.361123,0.291085,-2635.532715
0.361123,0.291085,-2634.205078
0.3623,0.289008,-2637.344482
0.3623,0.289008,-2641.951172
0.362133,0.289321,-2636.598145
0.36073,0.290323,-2622.496582
0.36073,0.290323,-2646.466064
0.361299,0.292086,-2637.889404
0.361299,0.292086,-2628.752197
0.361299,0.292086,-2630.052734
0.361299,0.292086,-2632.578857
0.361299,0.292086,-2638.149414
0.359329,0.290886,-2633.748047
0.359329,0.290886,-2650.140625
0.359329,0.290886,-2622.879395
0.359329,0.290886,-2640.568359
0.357328,0.290999,-2634.663818
0.357328,0.290999,-2644.833984
0.355619,0.297274,-2648.605469
0.355828,0.292621,-2639.865723
0.355828,0.292621,-2644.046143
0.355828,0.292621,-2645.811768
0.355828,0.292621,-2643.047119
0.355828,0.292621,-2636.216553
0.355828,0.292621,-2643.202637
0.355828,0.292621,-2636.997314
0.355911,0.293905,-2635.144775
0.355911,0.293905,-2643.413818
0.355911,0.293905,-2634.640869
0.357201,0.293232,-2639.256348
0.356705,0.291935,-2630.804688
0.356705,0.291935,-2627.499512
0.356705,0.291935,-2651.123535
0.356705,0.291935,-2627.063721
0.357461,0.286977,-2641.720947
0.357461,0.286977,-2636.528076
0.358365,0.287245,-2628.59082
0.358365,0.287245,-2632.745605
0.358365,0.287245,-2631.955811
0.358365,0.287245,-2633.57959
0.358365,0.287245,-2632.597656
0.358365,0.287245,-2625.035156
0.35859,0.286494,-2624.824951
0.35859,0.286494,-2627.95459
0.35859,0.286494,-2641.411621
0.35859,0.286494,-2636.082031
0.35859,0.286494,-2641.047852
0.35859,0.286494,-2626.501953
0.361447,0.286355,-2627.169922
0.361447,0.286355,-2640.134766
0.36407,0.284006,-2631.988525
0.36407,0.284006,-2625.437988
0.363482,0.280789,-2629.881836
0.364426,0.280166,-2624.343262
0.364426,0.280166,-2637.766113
0.364426,0.280166,-2631.656738
0.365713,0.280244,-2632.141602
0.365713,0.280244,-2627.557129
0.364692,0.279955,-2633.047852
0.364429,0.279867,-2628.937012
0.364664,0.277065,-2638.811768
0.365898,0.282054,-2633.943848
0.365898,0.282054,-2624.11377
0.365245,0.283312,-2626.454834
0.36277,0.28285,-2632.14917
0.363085,0.286332,-2624.527588
0.362451,0.280184,-2621.07959
0.362451,0.280184,-2634.394531
0.362451,0.280184,-2636.959473
0.36113,0.278775,-2623.972412
0.36113,0.278775,-2626.281982
0.36113,0.278775,-2637.638672
0.362905,0.279304,-2632.214844
0.362993,0.282315,-2624.557861
0.362638,0.280055,-2625.71875
0.362638,0.280055,-2629.685059
0.362638,0.280055,-2623.019531
0.362807,0.278529,-2635.824707
0.362807,0.278529,-2639.084961
0.362807,0.278529,-2627.298828
0.362807,0.278529,-2642.664795
0.362807,0.278529,-2622.593018
0.362974,0.276187,-2643.161865
0.365017,0.277501,-2629.45166
0.365017,0.277501,-2635.473145
0.365017,0.277501,-2626.245117
0.365217,0.276217,-2623.025879
0.366673,0.27565,-2633.809814
0.366673,0.27565,-2622.350586
0.366673,0.27565,-2630.463867
0.366863,0.27385,-2624.495605
0.366863,0.27385,-2623.836182
0.366863,0.27385,-2632.647949
0.366688,0.274533,-2624.116943
0.366688,0.274533,-2625.212402
0.366688,0.274533,-2628.817383
0.365603,0.272433,-2632.158447
0.36442,0.270456,-2628.90918
0.36442,0.270456,-2622.555176
0.365376,0.273254,-2638.157715
0.365376,0.273254,-2626.221191
0.365376,0.273254,-2621.928223
0.364757,0.27153,-2627.541992
0.364757,0.27153,-2632.08252
0.364757,0.27153,-2624.767578
0.364657,0.271382,-2630.738281
0.36445,0.271623,-2623.666504
0.36445,0.271623,-2632.785889
0.364872,0.269176,-2622.797852
0.364872,0.269176,-2624.321777
0.366002,0.268262,-2625.567383
0.365155,0.265322,-2624.29541
0.366614,0.261571,-2621.691406
0.366641,0.267263,-2624.082275
0.366641,0.267263,-2631.812988
0.365782,0.264483,-2622.793701
0.365782,0.264483,-2625.037598
0.366078,0.262254,-2622.192871
0.366078,0.262254,-2634.609375
0.365033,0.261696,-2627.283203
0.365716,0.260585,-2630.016602
0.365716,0.260585,-2625.432617
0.365716,0.260585,-2627.546143
0.365716,0.260585,-2626.874268
0.365716,0.260585,-2634.040039
0.364539,0.262417,-2635.782959
0.36535,0.262643,-2633.804688
0.36655,0.263178,-2630.32959
0.367147,0.265934,-2622.480469
0.366412,0.268381,-2623.672852
0.366412,0.268381,-2632.019287
0.368295,0.269821,-2631.614746
0.3694,0.273242,-2624.457031
0.3694,0.273242,-2626.117188
0.3694,0.273242,-2627.011963
0.367966,0.273195,-2627.570801
0.369196,0.277116,-2626.732666
0.369196,0.277116,-2631.852539
0.369196,0.277116,-2629.587891
0.369453,0.279208,-2624.318848
0.369453,0.279208,-2632.372559
0.368085,0.27901,-2629.28833
0.368085,0.27901,-2631.095947
0.368085,0.27901,-2625.775146
0.368433,0.275204,-2626.966309
0.36951,0.272232,-2627.865967
0.369828,0.271102,-2625.366455
0.368677,0.273304,-2626.251709
0.368677,0.273304,-2629.122559
0.368764,0.268416,-2625.396729
0.368127,0.267185,-2626.543213
0.368818,0.264317,-2625.319336
0.368818,0.264317,-2625.867188
0.370202,0.269032,-2625.561279
0.371263,0.26917,-2628.626709
0.370764,0.268514,-2625.128662
0.371145,0.266444,-2623.652832
0.371145,0.266444,-2625.623535
0.370568,0.266509,-2629.385498
0.370568,0.266509,-2635.458008
0.370568,0.266509,-2631.196289
0.370568,0.266509,-2624.333008
0.369841,0.268158,-2626.459473
0.369841,0.268158,-2625.214844
0.369841,0.268158,-2626.383301
0.370014,0.272579,-2627.331787
0.368762,0.272712,-2624.635498
0.368762,0.272712,-2627.554443
0.368762,0.272712,-2624.187256
0.367524,0.270105,-2629.404785
0.365923,0.26888,-2624.01416
0.365923,0.26888,-2631.955566
0.366864,0.269661,-2630.933838
0.367238,0.269119,-2630.527344
0.366849,0.268836,-2630.281494
0.366849,0.268836,-2622.219238
0.366849,0.268836,-2626.498047
0.366466,0.269399,-2623.234131
0.366466,0.269399,-2628.995605
0.367556,0.269451,-2630.95459
0.36868,0.269278,-2635.246582
0.365432,0.270086,-2622.933594
0.365709,0.272003,-2625.541016
0.365709,0.272003,-2631.949463
0.365096,0.272428,-2622.789062
0.363836,0.272797,-2634.433105
0.363836,0.272797,-2626.870361
0.362224,0.274616,-2627.025391
0.362224,0.274616,-2628.250977
0.362224,0.274616,-2632.765625
0.362892,0.280423,-2627.291504
0.362311,0.279545,-2627.016113
0.362951,0.279764,-2634.163086
0.362659,0.278887,-2631.60498
0.365454,0.27926,-2627.044434
0.365744,0.276149,-2626.434814
0.366179,0.278659,-2625.428223
0.364522,0.278969,-2621.97998
0.366098,0.28031,-2623.91333
0.365612,0.276231,-2624.639404
0.364507,0.276562,-2628.924805
0.36415,0.272335,-2633.64502
0.36415,0.272335,-2627.530273
0.36415,0.272335,-2629.823242
0.363441,0.266445,-2631.728516
0.363441,0.266445,-2623.414062
0.36245,0.266298,-2641.677246
0.36245,0.266298,-2628.722656
0.362942,0.267785,-2640.345703
0.362437,0.267877,-2636.310059
0.363082,0.270481,-2636.564941
0.363707,0.271018,-2628.032227
0.363707,0.271018,-2629.253662
0.363666,0.269392,-2629.959961
0.364781,0.264779,-2626.801025
0.364781,0.264779,-2621.388672
0.36569,0.266085,-2623.469971
0.365748,0.268872,-2629.343262
0.365748,0.268872,-2624.835205
0.365748,0.268872,-2640.579346
0.366095,0.268748,-2632.659424
0.366095,0.268748,-2633.856445
0.366095,0.268748,-2625.974365
0.366095,0.268748,-2623.886475
0.366095,0.268748,-2627.135254
0.366098,0.267314,-2626.306396
0.366098,0.267314,-2622.053711
0.364862,0.270217,-2622.096191
0.364524,0.266318,-2639.759277
0.36338,0.269076,-2638.022949
0.362231,0.269324,-2634.808105
0.362231,0.269324,-2621.44043
0.361351,0.268492,-2626.254883
0.361476,0.267358,-2627.218262
0.36348,0.27049,-2638.984375
0.362551,0.274887,-2637.157715
0.362551,0.274887,-2631.251953
0.364186,0.274178,-2626.77002
0.364186,0.274178,-2624.108643
0.364706,0.275563,-2624.525879
0.365653,0.273191,-2638.019531
0.364288,0.278852,-2628.521973
0.36323,0.283083,-2628.165527
0.36323,0.283083,-2641.196289
0.363168,0.284517,-2637.769287
0.363168,0.284517,-2638.006836
0.363168,0.284517,-2622.929688
0.363168,0.284517,-2632.040283
0.364119,0.287149,-2638.07373
0.364673,0.287452,-2625.025635
0.364673,0.287452,-2633.099121
0.364673,0.287452,-2627.853516
0.364673,0.287452,-2626.987549
0.364673,0.287452,-2629.484863
0.364673,0.287452,-2635.393555
0.365016,0.28625,-2637.890137
0.365016,0.28625,-2633.790527
0.365284,0.286936,-2636.813232
0.365581,0.282723,-2624.501709
0.365581,0.282723,-2626.083984
0.365946,0.282932,-2632.430176
0.365946,0.282932,-2624.502686
0.368458,0.285168,-2629.828125
0.36959,0.282061,-2624.367676
0.369132,0.279273,-2623.924316
0.370152,0.276813,-2628.42749
0.370152,0.276813,-2628.333008
0.370302,0.277525,-2629.850098
0.370302,0.277525,-2624.912598
0.370302,0.277525,-2623.768555
0.370302,0.277525,-2624.853516
0.370697,0.279206,-2630.544922
0.370697,0.279206,-2629.097168
0.370697,0.279206,-2629.266846
0.370697,0.279206,-2625.533203
0.372147,0.278879,-2628.469727
0.372127,0.279067,-2629.522949
0.372127,0.279067,-2624.706543
0.372127,0.279067,-2626.554199
0.370946,0.278114,-2626.684082
0.372293,0.275843,-2627.577393
0.372293,0.275843,-2627.175781
0.371749,0.276082,-2626.90918
0.372805,0.272934,-2625.282959
0.372805,0.272934,-2625.435059
0.37217,0.272494,-2629.92334
0.37217,0.272494,-2625.264648
0.371453,0.276036,-2624.538818
0.369812,0.273218,-2623.915039
0.369692,0.271461,-2629.104004
0.370916,0.267857,-2635.96167
0.370916,0.267857,-2625.188477
0.371425,0.264952,-2627.184814
0.370685,0.262545,-2626.997314
0.372222,0.259492,-2625.056152
0.372681,0.260057,-2627.76709
0.372681,0.260057,-2626.507812
0.372694,0.26093,-2631.150879
0.37273,0.256414,-2625.626709
0.371779,0.254118,-2625.888916
0.372351,0.255005,-2627.813477
0.372351,0.255005,-2627.836182
0.373088,0.257161,-2624.097168
0.374036,0.252335,-2627.460449
0.373309,0.252683,-2624.418701
0.37406,0.250753,-2626.766113
0.372788,0.254299,-2624.201172
0.372776,0.254335,-2625.700928
0.371415,0.255995,-2623.261475
0.371415,0.255995,-2623.678955
0.371415,0.255995,-2624.820068
0.373788,0.254746,-2629.327881
0.373393,0.254487,-2627.665283
0.373005,0.255334,-2626.296875
0.372189,0.252845,-2622.737793
0.372189,0.252845,-2625.650879
0.372189,0.252845,-2623.940918
0.370936,0.253017,-2624.587402
0.370168,0.25231,-2630.76709
0.370168,0.25231,-2623.865234
0.370168,0.25231,-2632.298096
0.371786,0.251088,-2629.230225
0.371786,0.251088,-2625.366699
0.371786,0.251088,-2625.387939
0.370781,0.250383,-2626.231689
0.370781,0.250383,-2626.031738
0.371347,0.246226,-2623.776855
0.370565,0.242414,-2629.515625
0.370919,0.244241,-2626.171875
0.37064,0.246199,-2624.103027
0.37064,0.246199,-2628.001709
0.369371,0.242846,-2626.970703
0.368281,0.244786,-2626.715332
0.367212,0.242162,-2628.217773
0.366367,0.239376,-2628.193604
0.364586,0.236677,-2621.767334
0.366389,0.235178,-2634.271484
0.366901,0.234769,-2635.149902
0.366901,0.234769,-2621.152344
0.367846,0.231783,-2625.719727
0.367846,0.231783,-2624.993652
0.367846,0.231783,-2623.353271
0.367846,0.231783,-2627.927979
0.36813,0.231879,-2625.1604
0.36813,0.231879,-2622.543457
0.36754,0.230419,-2622.724609
0.36754,0.230419,-2622.199951
0.365529,0.230288,-2627.025635
0.365529,0.230288,-2629.272461
0.366293,0.231075,-2630.712646
0.365289,0.232166,-2628.347412
0.365483,0.229271,-2621.920898
0.365583,0.226289,-2625.160645
0.364163,0.225016,-2634.64502
0.363433,0.222904,-2631.930176
0.363433,0.222904,-2626.857666
0.363468,0.225982,-2630.490479
0.363468,0.225982,-2634.225098
0.363468,0.225982,-2634.481934
0.364246,0.221342,-2623.820312
0.364278,0.220188,-2624.75
0.364278,0.220188,-2630.991699
0.364278,0.220188,-2642.744629
0.364278,0.220188,-2628.29126
0.363224,0.223522,-2621.509766
0.363372,0.219736,-2640.369873
0.363372,0.219736,-2626.060303
0.363372,0.219736,-2626.15625
0.361332,0.220976,-2645.22876
0.361332,0.220976,-2636.700684
0.361332,0.220976,-2627.901367
0.361332,0.220976,-2624.905762
0.362132,0.220724,-2642.633301
0.362132,0.220724,-2621.881348
0.362132,0.220724,-2627.070312
0.361571,0.21824,-2639.42749
0.361571,0.21824,-2622.591797
0.361571,0.21824,-2636.446777
0.361571,0.21824,-2642.855469
0.361487,0.219729,-2630.203125
0.362054,0.220581,-2637.08252
0.360789,0.218387,-2629.871094
0.361198,0.218409,-2637.958008
0.361198,0.218409,-2628.196777
0.361198,0.218409,-2627.074219
0.360354,0.222017,-2629.171387
0.360066,0.2208,-2629.732666
0.360066,0.2208,-2642.340332
0.360066,0.2208,-2624.20459
0.360464,0.220517,-2631.111816
0.360594,0.217266,-2643.171387
0.360661,0.216031,-2632.82959
0.360661,0.216031,-2636.445312
0.360661,0.216031,-2636.361084
0.360661,0.216031,-2640.079102
0.360038,0.216501,-2637.135498
0.361837,0.212889,-2642.859863
0.361837,0.212889,-2645.724609
0.361837,0.212889,-2625.70459
0.361043,0.211336,-2633.491699
0.361237,0.21085,-2643.685059
0.36133,0.21336,-2636.879395
0.36133,0.21336,-2628.370361
0.36133,0.21336,-2638.203613
0.361455,0.212763,-2631.730225
0.361455,0.212763,-2624.055664
0.363252,0.213028,-2629.166016
0.363252,0.213028,-2622.696289
0.362021,0.211355,-2632.494629
0.361315,0.21192,-2625.358887
0.361315,0.21192,-2627.520996
0.359508,0.210303,-2624.505859
0.359508,0.210303,-2620.761475
0.359554,0.210995,-2620.964111
0.359554,0.210995,-2633.916016
0.358934,0.214368,-2647.881348
0.360105,0.216589,-2653.759521
0.361017,0.214945,-2633.288574
0.361017,0.214945,-2633.167969
0.362793,0.217224,-2646.749268
0.362793,0.217224,-2645.612061
0.363488,0.212003,-2633.67627
0.364721,0.213297,-2636.013916
0.364721,0.213297,-2631.391357
0.364721,0.213297,-2625.968262
0.364721,0.213297,-2623.827148
0.364721,0.213297,-2628.109375
0.364721,0.213297,-2633.541016
0.364721,0.213297,-2627.391602
0.364721,0.213297,-2623.367432
0.364721,0.213297,-2626.346924
0.364721,0.213297,-2624.038086
0.363915,0.215128,-2627.181641
0.362878,0.217742,-2627.71875
0.362878,0.217742,-2627.526855
0.363506,0.215489,-2627.939941
0.364036,0.214992,-2631.420898
0.363288,0.216464,-2628.989258
0.364117,0.214902,-2638.54248
0.363749,0.215372,-2630.134766
0.363733,0.218207,-2621.911621
0.362978,0.21586,-2626.807129
0.362921,0.213441,-2628.524902
0.362921,0.213441,-2635.053223
0.364228,0.213661,-2631.050781
0.364228,0.213661,-2639.038086
0.363201,0.21502,-2627.957275
0.362376,0.214728,-2630.612793
0.362376,0.214728,-2622.894287
0.363572,0.212119,-2635.794922
0.362777,0.215543,-2629.034668
0.362777,0.215543,-2630.671875
0.362121,0.216741,-2627.832764
0.36165,0.218292,-2631.754639
0.36165,0.218292,-2638.864502
0.362871,0.220646,-2624.909912
0.362871,0.220646,-2633.303223
0.362871,0.220646,-2624.929443
0.363831,0.227749,-2635.918945
0.363831,0.227749,-2628.510742
0.363831,0.227749,-2632.084717
0.362563,0.224798,-2630.182861
0.362122,0.226958,-2629.685547
0.362122,0.226958,-2626.9104
0.362122,0.226958,-2625.300781
0.361132,0.224414,-2634.586914
0.361132,0.224414,-2625.897949
0.361132,0.224414,-2629.567627
0.360699,0.219384,-2630.890137
0.360947,0.215408,-2630.700928
0.360947,0.215408,-2636.225586
0.361069,0.217303,-2637.298096
0.361049,0.217143,-2647.315918
0.362278,0.215957,-2627.410889
0.362327,0.213733,-2623.666504
0.36288,0.213531,-2636.849609
0.36303,0.214465,-2622.706543
0.364916,0.213933,-2625.08252
0.364976,0.215501,-2625.986328
0.365331,0.21437,-2630.212402
0.365331,0.21437,-2634.208252
0.363666,0.215333,-2629.897461
0.362562,0.212592,-2634.068848
0.362562,0.212592,-2623.253418
0.361024,0.212223,-2639.832031
0.361024,0.212223,-2624.935303
0.361024,0.212223,-2639.151367
0.361885,0.214024,-2628.973145
0.361885,0.214024,-2634.877197
0.362602,0.21358,-2627.338867
0.360582,0.215919,-2630.922852
0.360582,0.215919,-2626.666504
0.360582,0.215919,-2628.459717
0.359274,0.21951,-2630.785645
0.359629,0.219665,-2632.914062
0.359694,0.219956,-2643.5896
0.361214,0.221591,-2638.328125
0.360026,0.223554,-2643.349854
0.360026,0.223554,-2642.03833
0.360026,0.223554,-2629.509277
0.361549,0.229421,-2632.708496
0.360174,0.227319,-2639.593506
0.358286,0.225329,-2628.136475
0.359268,0.223203,-2643.633301
0.359478,0.222512,-2644.518555
0.360482,0.224281,-2639.281738
0.360482,0.224281,-2635.140625
0.360482,0.224281,-2634.187744
0.360824,0.224402,-2637.914795
0.362659,0.224953,-2635.74292
0.361461,0.224237,-2636.064697
0.362038,0.223732,-2636.094971
0.362038,0.223732,-2621.774414
0.362038,0.223732,-2626.534424
0.362038,0.223732,-2630.103027
0.362511,0.227381,-2621.277832
