idx,alpha,mu,omega,rho,loglike
1969,0.04,0.78,0.0,0.62,-2929.595703125
1970,0.04,0.78,0.0,0.64,-2936.3515625
1971,0.04,0.78,0.0,0.66,-2942.18505859375
1972,0.04,0.78,0.0,0.68,-2953.888916015625
1973,0.04,0.78,0.0,0.7,-2966.0087890625
1974,0.04,0.78,0.0,0.72,-2980.767333984375
1975,0.04,0.78,0.0,0.74,-2991.17333984375
1976,0.04,0.78,0.0,0.76,-2999.82373046875
1977,0.04,0.78,0.0,0.78,-3009.56494140625
1978,0.04,0.78,0.0,0.8,-3022.642578125
1979,0.04,0.78,0.0,0.82,-3033.311279296875
1980,0.04,0.78,0.0,0.84,-3052.87841796875
1981,0.04,0.78,0.0,0.86,-3056.51123046875
1982,0.04,0.78,0.0,0.88,-3071.2646484375
1983,0.04,0.78,0.0,0.9,-3088.125732421875
1984,0.04,0.78,0.0,0.92,-3099.945556640625
1985,0.04,0.78,0.0,0.94,-3107.55712890625
1986,0.04,0.78,0.0,0.96,-3121.9775390625
1987,0.04,0.78,0.0,0.98,-3132.1337890625
1988,0.04,0.78,0.0,1.0,-3154.47509765625
1989,0.04,0.8,0.0,0.0,-80901.609375
1990,0.04,0.8,0.0,0.02,-3083.9150390625
1991,0.04,0.8,0.0,0.04,-2979.98095703125
1992,0.04,0.8,0.0,0.06,-2918.82470703125
1993,0.04,0.8,0.0,0.08,-2878.5244140625
1994,0.04,0.8,0.0,0.1,-2853.763671875
1995,0.04,0.8,0.0,0.12,-2837.125
1996,0.04,0.8,0.0,0.14,-2824.18310546875
1997,0.04,0.8,0.0,0.16,-2816.01904296875
1998,0.04,0.8,0.0,0.18,-2809.217041015625
1999,0.04,0.8,0.0,0.2,-2802.328125
2000,0.04,0.8,0.0,0.22,-2801.1328125
2001,0.04,0.8,0.0,0.24,-2802.99755859375
2002,0.04,0.8,0.0,0.26,-2803.205078125
2003,0.04,0.8,0.0,0.28,-2805.53369140625
2004,0.04,0.8,0.0,0.3,-2808.554443359375
2005,0.04,0.8,0.0,0.32,-2813.51953125
2006,0.04,0.8,0.0,0.34,-2818.42236328125
2007,0.04,0.8,0.0,0.36,-2821.06787109375
2008,0.04,0.8,0.0,0.38,-2829.59228515625
2009,0.04,0.8,0.0,0.4,-2836.42822265625
2010,0.04,0.8,0.0,0.42,-2843.52880859375
2011,0.04,0.8,0.0,0.44,-2851.69677734375
2012,0.04,0.8,0.0,0.46,-2858.0478515625
2013,0.04,0.8,0.0,0.48,-2867.12255859375
2014,0.04,0.8,0.0,0.5,-2871.328369140625
2015,0.04,0.8,0.0,0.52,-2881.88330078125
2016,0.04,0.8,0.0,0.54,-2893.14599609375
2017,0.04,0.8,0.0,0.56,-2901.79638671875
2018,0.04,0.8,0.0,0.58,-2911.470458984375
2019,0.04,0.8,0.0,0.6,-2922.031005859375
2020,0.04,0.8,0.0,0.62,-2930.80810546875
2021,0.04,0.8,0.0,0.64,-2941.3740234375
2022,0.04,0.8,0.0,0.66,-2953.88037109375
2023,0.04,0.8,0.0,0.68,-2962.01513671875
2024,0.04,0.8,0.0,0.7,-2974.8681640625
2025,0.04,0.8,0.0,0.72,-2982.689453125
2026,0.04,0.8,0.0,0.74,-2997.109375
2027,0.04,0.8,0.0,0.76,-3005.896728515625
2028,0.04,0.8,0.0,0.78,-3017.473388671875
2029,0.04,0.8,0.0,0.8,-3030.34716796875
2030,0.04,0.8,0.0,0.82,-3040.96240234375
2031,0.04,0.8,0.0,0.84,-3052.0908203125
2032,0.04,0.8,0.0,0.86,-3069.0244140625
2033,0.04,0.8,0.0,0.88,-3074.670654296875
2034,0.04,0.8,0.0,0.9,-3092.565185546875
2035,0.04,0.8,0.0,0.92,-3102.45654296875
2036,0.04,0.8,0.0,0.94,-3119.505859375
2037,0.04,0.8,0.0,0.96,-3114.7666015625
2038,0.04,0.8,0.0,0.98,-3143.3779296875
2039,0.04,0.8,0.0,1.0,-3151.28076171875
2040,0.04,0.82,0.0,0.0,-61778.06640625
2041,0.04,0.82,0.0,0.02,-3092.02392578125
2042,0.04,0.82,0.0,0.04,-2981.81884765625
2043,0.04,0.82,0.0,0.06,-2923.66162109375
2044,0.04,0.82,0.0,0.08,-2885.88330078125
2045,0.04,0.82,0.0,0.1,-2860.3828125
2046,0.04,0.82,0.0,0.12,-2843.95654296875
2047,0.04,0.82,0.0,0.14,-2826.953857421875
2048,0.04,0.82,0.0,0.16,-2819.721435546875
2049,0.04,0.82,0.0,0.18,-2815.146484375
2050,0.04,0.82,0.0,0.2,-2810.522705078125
2051,0.04,0.82,0.0,0.22,-2809.53662109375
2052,0.04,0.82,0.0,0.24,-2809.1298828125
2053,0.04,0.82,0.0,0.26,-2809.5498046875
2054,0.04,0.82,0.0,0.28,-2810.56298828125
2055,0.04,0.82,0.0,0.3,-2814.6396484375
2056,0.04,0.82,0.0,0.32,-2817.356689453125
2057,0.04,0.82,0.0,0.34,-2823.3798828125
2058,0.04,0.82,0.0,0.36,-2829.2060546875
2059,0.04,0.82,0.0,0.38,-2832.68359375
2060,0.04,0.82,0.0,0.4,-2841.4091796875
2061,0.04,0.82,0.0,0.42,-2850.32373046875
2062,0.04,0.82,0.0,0.44,-2854.67626953125
2063,0.04,0.82,0.0,0.46,-2866.0927734375
2064,0.04,0.82,0.0,0.48,-2874.85302734375
2065,0.04,0.82,0.0,0.5,-2883.0498046875
2066,0.04,0.82,0.0,0.52,-2889.49072265625
2067,0.04,0.82,0.0,0.54,-2899.595947265625
2068,0.04,0.82,0.0,0.56,-2909.689453125
2069,0.04,0.82,0.0,0.58,-2915.083740234375
2070,0.04,0.82,0.0,0.6,-2926.939453125
2071,0.04,0.82,0.0,0.62,-2940.29150390625
2072,0.04,0.82,0.0,0.64,-2944.7978515625
2073,0.04,0.82,0.0,0.66,-2955.6376953125
2074,0.04,0.82,0.0,0.68,-2966.93212890625
2075,0.04,0.82,0.0,0.7,-2978.662109375
2076,0.04,0.82,0.0,0.72,-2991.18115234375
2077,0.04,0.82,0.0,0.74,-3000.334716796875
2078,0.04,0.82,0.0,0.76,-3010.8330078125
2079,0.04,0.82,0.0,0.78,-3031.5654296875
2080,0.04,0.82,0.0,0.8,-3037.02978515625
2081,0.04,0.82,0.0,0.82,-3047.6591796875
2082,0.04,0.82,0.0,0.84,-3060.29638671875
2083,0.04,0.82,0.0,0.86,-3069.4638671875
2084,0.04,0.82,0.0,0.88,-3075.981201171875
2085,0.04,0.82,0.0,0.9,-3094.615478515625
2086,0.04,0.82,0.0,0.92,-3112.70703125
2087,0.04,0.82,0.0,0.94,-3115.397216796875
2088,0.04,0.82,0.0,0.96,-3131.3974609375
2089,0.04,0.82,0.0,0.98,-3146.86572265625
2090,0.04,0.82,0.0,1.0,-3154.956787109375
2091,0.04,0.84,0.0,0.0,-81206.328125
2092,0.04,0.84,0.0,0.02,-3101.68408203125
2093,0.04,0.84,0.0,0.04,-2987.726318359375
2094,0.04,0.84,0.0,0.06,-2930.64794921875
2095,0.04,0.84,0.0,0.08,-2891.957275390625
2096,0.04,0.84,0.0,0.1,-2866.8779296875
2097,0.04,0.84,0.0,0.12,-2849.95849609375
2098,0.04,0.84,0.0,0.14,-2837.4453125
2099,0.04,0.84,0.0,0.16,-2827.29248046875
2100,0.04,0.84,0.0,0.18,-2819.76806640625
2101,0.04,0.84,0.0,0.2,-2817.5869140625
2102,0.04,0.84,0.0,0.22,-2814.99072265625
2103,0.04,0.84,0.0,0.24,-2814.38720703125
2104,0.04,0.84,0.0,0.26,-2814.77734375
2105,0.04,0.84,0.0,0.28,-2818.3330078125
2106,0.04,0.84,0.0,0.3,-2820.8642578125
2107,0.04,0.84,0.0,0.32,-2822.853759765625
2108,0.04,0.84,0.0,0.34,-2829.934814453125
2109,0.04,0.84,0.0,0.36,-2836.35107421875
2110,0.04,0.84,0.0,0.38,-2839.72314453125
2111,0.04,0.84,0.0,0.4,-2847.540771484375
2112,0.04,0.84,0.0,0.42,-2855.202880859375
2113,0.04,0.84,0.0,0.44,-2862.4072265625
2114,0.04,0.84,0.0,0.46,-2869.22509765625
2115,0.04,0.84,0.0,0.48,-2881.22314453125
2116,0.04,0.84,0.0,0.5,-2888.582763671875
2117,0.04,0.84,0.0,0.52,-2896.359375
2118,0.04,0.84,0.0,0.54,-2907.284912109375
2119,0.04,0.84,0.0,0.56,-2913.344970703125
2120,0.04,0.84,0.0,0.58,-2922.407470703125
2121,0.04,0.84,0.0,0.6,-2935.25390625
2122,0.04,0.84,0.0,0.62,-2946.388916015625
2123,0.04,0.84,0.0,0.64,-2952.7490234375
2124,0.04,0.84,0.0,0.66,-2966.095458984375
2125,0.04,0.84,0.0,0.68,-2972.697998046875
2126,0.04,0.84,0.0,0.7,-2988.862548828125
2127,0.04,0.84,0.0,0.72,-2999.978759765625
2128,0.04,0.84,0.0,0.74,-3007.583984375
2129,0.04,0.84,0.0,0.76,-3019.82421875
2130,0.04,0.84,0.0,0.78,-3032.720703125
2131,0.04,0.84,0.0,0.8,-3039.890625
2132,0.04,0.84,0.0,0.82,-3056.574951171875
2133,0.04,0.84,0.0,0.84,-3067.7978515625
2134,0.04,0.84,0.0,0.86,-3084.6474609375
2135,0.04,0.84,0.0,0.88,-3085.51611328125
2136,0.04,0.84,0.0,0.9,-3097.99951171875
2137,0.04,0.84,0.0,0.92,-3102.629150390625
2138,0.04,0.84,0.0,0.94,-3130.68994140625
2139,0.04,0.84,0.0,0.96,-3142.772216796875
2140,0.04,0.84,0.0,0.98,-3160.206298828125
2141,0.04,0.84,0.0,1.0,-3155.527099609375
2142,0.04,0.86,0.0,0.0,-80234.0078125
2143,0.04,0.86,0.0,0.02,-3102.9013671875
2144,0.04,0.86,0.0,0.04,-2994.46533203125
2145,0.04,0.86,0.0,0.06,-2935.5537109375
2146,0.04,0.86,0.0,0.08,-2899.0478515625
2147,0.04,0.86,0.0,0.1,-2871.85693359375
2148,0.04,0.86,0.0,0.12,-2853.58349609375
2149,0.04,0.86,0.0,0.14,-2840.818603515625
2150,0.04,0.86,0.0,0.16,-2831.00048828125
2151,0.04,0.86,0.0,0.18,-2825.513671875
2152,0.04,0.86,0.0,0.2,-2820.080078125
2153,0.04,0.86,0.0,0.22,-2820.9130859375
2154,0.04,0.86,0.0,0.24,-2821.1328125
2155,0.04,0.86,0.0,0.26,-2821.31689453125
2156,0.04,0.86,0.0,0.28,-2821.59814453125
2157,0.04,0.86,0.0,0.3,-2826.445068359375
2158,0.04,0.86,0.0,0.32,-2830.46533203125
2159,0.04,0.86,0.0,0.34,-2836.062744140625
2160,0.04,0.86,0.0,0.36,-2841.724609375
2161,0.04,0.86,0.0,0.38,-2848.88818359375
2162,0.04,0.86,0.0,0.4,-2851.37939453125
2163,0.04,0.86,0.0,0.42,-2859.39794921875
2164,0.04,0.86,0.0,0.44,-2866.98974609375
2165,0.04,0.86,0.0,0.46,-2875.498291015625
2166,0.04,0.86,0.0,0.48,-2883.890625
2167,0.04,0.86,0.0,0.5,-2891.13232421875
2168,0.04,0.86,0.0,0.52,-2901.258056640625
2169,0.04,0.86,0.0,0.54,-2911.14990234375
2170,0.04,0.86,0.0,0.56,-2919.7255859375
2171,0.04,0.86,0.0,0.58,-2931.999755859375
2172,0.04,0.86,0.0,0.6,-2939.991455078125
2173,0.04,0.86,0.0,0.62,-2953.3349609375
2174,0.04,0.86,0.0,0.64,-2961.7978515625
2175,0.04,0.86,0.0,0.66,-2976.34130859375
2176,0.04,0.86,0.0,0.68,-2981.77783203125
2177,0.04,0.86,0.0,0.7,-2996.4658203125
2178,0.04,0.86,0.0,0.72,-3006.71142578125
2179,0.04,0.86,0.0,0.74,-3013.16650390625
2180,0.04,0.86,0.0,0.76,-3030.31640625
2181,0.04,0.86,0.0,0.78,-3040.81494140625
2182,0.04,0.86,0.0,0.8,-3052.173828125
2183,0.04,0.86,0.0,0.82,-3060.4189453125
2184,0.04,0.86,0.0,0.84,-3068.97021484375
2185,0.04,0.86,0.0,0.86,-3082.2109375
2186,0.04,0.86,0.0,0.88,-3093.3837890625
2187,0.04,0.86,0.0,0.9,-3111.633056640625
2188,0.04,0.86,0.0,0.92,-3117.2353515625
2189,0.04,0.86,0.0,0.94,-3130.69677734375
2190,0.04,0.86,0.0,0.96,-3142.536865234375
2191,0.04,0.86,0.0,0.98,-3149.42138671875
2192,0.04,0.86,0.0,1.0,-3178.56103515625
2193,0.04,0.88,0.0,0.0,-80167.328125
2194,0.04,0.88,0.0,0.02,-3109.71435546875
2195,0.04,0.88,0.0,0.04,-3000.51708984375
2196,0.04,0.88,0.0,0.06,-2940.5947265625
2197,0.04,0.88,0.0,0.08,-2901.36767578125
2198,0.04,0.88,0.0,0.1,-2880.01416015625
2199,0.04,0.88,0.0,0.12,-2859.902587890625
2200,0.04,0.88,0.0,0.14,-2846.865966796875
2201,0.04,0.88,0.0,0.16,-2835.8271484375
2202,0.04,0.88,0.0,0.18,-2831.2900390625
2203,0.04,0.88,0.0,0.2,-2827.71142578125
2204,0.04,0.88,0.0,0.22,-2825.1845703125
2205,0.04,0.88,0.0,0.24,-2824.7578125
2206,0.04,0.88,0.0,0.26,-2827.054931640625
2207,0.04,0.88,0.0,0.28,-2829.35302734375
2208,0.04,0.88,0.0,0.3,-2832.651123046875
2209,0.04,0.88,0.0,0.32,-2837.302001953125
2210,0.04,0.88,0.0,0.34,-2842.92431640625
2211,0.04,0.88,0.0,0.36,-2848.358642578125
2212,0.04,0.88,0.0,0.38,-2853.36328125
2213,0.04,0.88,0.0,0.4,-2860.529296875
2214,0.04,0.88,0.0,0.42,-2866.738037109375
2215,0.04,0.88,0.0,0.44,-2875.10205078125
2216,0.04,0.88,0.0,0.46,-2880.612060546875
2217,0.04,0.88,0.0,0.48,-2890.224609375
2218,0.04,0.88,0.0,0.5,-2897.57763671875
2219,0.04,0.88,0.0,0.52,-2906.525146484375
2220,0.04,0.88,0.0,0.54,-2918.29345703125
