idx,alpha,mu,omega,rho,loglike
97,0.05,0.2228,0.0,0.1304,-1464.965576171875
98,0.05,0.2228,0.0,0.1328,-1475.78076171875
99,0.05,0.2228,0.0,0.1352,-1447.040283203125
100,0.05,0.2228,0.0,0.1376,-1463.1165771484375
101,0.05,0.2228,0.0,0.14,-1450.0174560546875
102,0.05,0.2256,0.0,0.02,-1469.8623046875
103,0.05,0.2256,0.0,0.0224,-1477.4530029296875
104,0.05,0.2256,0.0,0.0248,-1481.280029296875
105,0.05,0.2256,0.0,0.0272,-1459.44140625
106,0.05,0.2256,0.0,0.0296,-1450.895751953125
107,0.05,0.2256,0.0,0.032,-1445.7762451171875
108,0.05,0.2256,0.0,0.0344,-1439.5247802734375
109,0.05,0.2256,0.0,0.0368,-1439.9189453125
110,0.05,0.2256,0.0,0.0392,-1446.07763671875
111,0.05,0.2256,0.0,0.0416,-1464.9686279296875
112,0.05,0.2256,0.0,0.044,-1437.7808837890625
113,0.05,0.2256,0.0,0.0464,-1431.1268310546875
114,0.05,0.2256,0.0,0.0488,-1434.3135986328125
115,0.05,0.2256,0.0,0.0512,-1431.344970703125
116,0.05,0.2256,0.0,0.0536,-1426.2890625
117,0.05,0.2256,0.0,0.056,-1429.24072265625
118,0.05,0.2256,0.0,0.0584,-1437.3492431640625
119,0.05,0.2256,0.0,0.0608,-1426.439453125
120,0.05,0.2256,0.0,0.0632,-1423.958251953125
121,0.05,0.2256,0.0,0.0656,-1422.8331298828125
122,0.05,0.2256,0.0,0.068,-1421.533203125
123,0.05,0.2256,0.0,0.0704,-1430.8663330078125
124,0.05,0.2256,0.0,0.0728,-1425.2330322265625
125,0.05,0.2256,0.0,0.0752,-1435.0909423828125
126,0.05,0.2256,0.0,0.0776,-1440.0394287109375
127,0.05,0.2256,0.0,0.08,-1431.510009765625
128,0.05,0.2256,0.0,0.0824,-1431.483642578125
129,0.05,0.2256,0.0,0.0848,-1425.1717529296875
130,0.05,0.2256,0.0,0.0872,-1439.3599853515625
131,0.05,0.2256,0.0,0.0896,-1438.838623046875
132,0.05,0.2256,0.0,0.092,-1433.9759521484375
133,0.05,0.2256,0.0,0.0944,-1426.459228515625
134,0.05,0.2256,0.0,0.0968,-1425.703125
135,0.05,0.2256,0.0,0.0992,-1428.333740234375
136,0.05,0.2256,0.0,0.1016,-1438.8629150390625
137,0.05,0.2256,0.0,0.104,-1431.85400390625
138,0.05,0.2256,0.0,0.1064,-1428.1962890625
139,0.05,0.2256,0.0,0.1088,-1439.979248046875
140,0.05,0.2256,0.0,0.1112,-1431.228759765625
141,0.05,0.2256,0.0,0.1136,-1437.669677734375
142,0.05,0.2256,0.0,0.116,-1428.95947265625
143,0.05,0.2256,0.0,0.1184,-1436.3861083984375
144,0.05,0.2256,0.0,0.1208,-1441.0426025390625
145,0.05,0.2256,0.0,0.1232,-1439.03564453125
146,0.05,0.2256,0.0,0.1256,-1435.304443359375
147,0.05,0.2256,0.0,0.128,-1441.7796630859375
148,0.05,0.2256,0.0,0.1304,-1440.02978515625
149,0.05,0.2256,0.0,0.1328,-1449.8624267578125
150,0.05,0.2256,0.0,0.1352,-1445.095703125
151,0.05,0.2256,0.0,0.1376,-1446.94091796875
152,0.05,0.2256,0.0,0.14,-1450.494873046875
153,0.05,0.2284,0.0,0.02,-1464.798828125
154,0.05,0.2284,0.0,0.0224,-1461.661865234375
155,0.05,0.2284,0.0,0.0248,-1457.3079833984375
156,0.05,0.2284,0.0,0.0272,-1447.5028076171875
157,0.05,0.2284,0.0,0.0296,-1445.9769287109375
158,0.05,0.2284,0.0,0.032,-1445.71826171875
159,0.05,0.2284,0.0,0.0344,-1440.056884765625
160,0.05,0.2284,0.0,0.0368,-1438.19970703125
161,0.05,0.2284,0.0,0.0392,-1431.671142578125
162,0.05,0.2284,0.0,0.0416,-1433.35205078125
163,0.05,0.2284,0.0,0.044,-1427.892578125
164,0.05,0.2284,0.0,0.0464,-1427.0870361328125
165,0.05,0.2284,0.0,0.0488,-1426.26708984375
166,0.05,0.2284,0.0,0.0512,-1423.1893310546875
167,0.05,0.2284,0.0,0.0536,-1427.45654296875
168,0.05,0.2284,0.0,0.056,-1431.965576171875
169,0.05,0.2284,0.0,0.0584,-1427.300048828125
170,0.05,0.2284,0.0,0.0608,-1421.3138427734375
171,0.05,0.2284,0.0,0.0632,-1432.8779296875
172,0.05,0.2284,0.0,0.0656,-1420.9049072265625
173,0.05,0.2284,0.0,0.068,-1426.8177490234375
174,0.05,0.2284,0.0,0.0704,-1431.808349609375
175,0.05,0.2284,0.0,0.0728,-1420.77783203125
176,0.05,0.2284,0.0,0.0752,-1421.4498291015625
177,0.05,0.2284,0.0,0.0776,-1431.447021484375
178,0.05,0.2284,0.0,0.08,-1422.5189208984375
179,0.05,0.2284,0.0,0.0824,-1421.725341796875
180,0.05,0.2284,0.0,0.0848,-1431.47119140625
181,0.05,0.2284,0.0,0.0872,-1421.621826171875
182,0.05,0.2284,0.0,0.0896,-1426.7523193359375
183,0.05,0.2284,0.0,0.092,-1422.1461181640625
184,0.05,0.2284,0.0,0.0944,-1429.48779296875
185,0.05,0.2284,0.0,0.0968,-1427.439208984375
186,0.05,0.2284,0.0,0.0992,-1429.501708984375
187,0.05,0.2284,0.0,0.1016,-1427.13623046875
188,0.05,0.2284,0.0,0.104,-1430.945556640625
189,0.05,0.2284,0.0,0.1064,-1429.3074951171875
190,0.05,0.2284,0.0,0.1088,-1442.3004150390625
191,0.05,0.2284,0.0,0.1112,-1433.261474609375
192,0.05,0.2284,0.0,0.1136,-1431.9827880859375
193,0.05,0.2284,0.0,0.116,-1441.4273681640625
194,0.05,0.2284,0.0,0.1184,-1449.7371826171875
195,0.05,0.2284,0.0,0.1208,-1434.6114501953125
196,0.05,0.2284,0.0,0.1232,-1441.508544921875
197,0.05,0.2284,0.0,0.1256,-1433.937744140625
198,0.05,0.2284,0.0,0.128,-1439.4742431640625
199,0.05,0.2284,0.0,0.1304,-1444.764404296875
200,0.05,0.2284,0.0,0.1328,-1444.35107421875
201,0.05,0.2284,0.0,0.1352,-1439.443359375
202,0.05,0.2284,0.0,0.1376,-1445.799072265625
203,0.05,0.2284,0.0,0.14,-1445.46630859375
204,0.05,0.2312,0.0,0.02,-1471.8170166015625
205,0.05,0.2312,0.0,0.0224,-1455.549072265625
206,0.05,0.2312,0.0,0.0248,-1451.65283203125
207,0.05,0.2312,0.0,0.0272,-1449.6390380859375
208,0.05,0.2312,0.0,0.0296,-1446.6148681640625
209,0.05,0.2312,0.0,0.032,-1440.4466552734375
210,0.05,0.2312,0.0,0.0344,-1436.529541015625
211,0.05,0.2312,0.0,0.0368,-1434.1739501953125
212,0.05,0.2312,0.0,0.0392,-1430.18505859375
213,0.05,0.2312,0.0,0.0416,-1431.5704345703125
214,0.05,0.2312,0.0,0.044,-1428.517822265625
215,0.05,0.2312,0.0,0.0464,-1429.5855712890625
216,0.05,0.2312,0.0,0.0488,-1424.723388671875
217,0.05,0.2312,0.0,0.0512,-1421.8978271484375
218,0.05,0.2312,0.0,0.0536,-1421.6070556640625
219,0.05,0.2312,0.0,0.056,-1425.3336181640625
220,0.05,0.2312,0.0,0.0584,-1422.82373046875
221,0.05,0.2312,0.0,0.0608,-1418.5966796875
222,0.05,0.2312,0.0,0.0632,-1418.3953857421875
223,0.05,0.2312,0.0,0.0656,-1422.9443359375
224,0.05,0.2312,0.0,0.068,-1422.8486328125
225,0.05,0.2312,0.0,0.0704,-1419.05078125
226,0.05,0.2312,0.0,0.0728,-1420.1220703125
227,0.05,0.2312,0.0,0.0752,-1431.8387451171875
228,0.05,0.2312,0.0,0.0776,-1420.84912109375
229,0.05,0.2312,0.0,0.08,-1419.275146484375
230,0.05,0.2312,0.0,0.0824,-1422.6964111328125
231,0.05,0.2312,0.0,0.0848,-1419.729248046875
232,0.05,0.2312,0.0,0.0872,-1419.75390625
233,0.05,0.2312,0.0,0.0896,-1420.727294921875
234,0.05,0.2312,0.0,0.092,-1420.80615234375
235,0.05,0.2312,0.0,0.0944,-1422.2281494140625
236,0.05,0.2312,0.0,0.0968,-1425.659423828125
237,0.05,0.2312,0.0,0.0992,-1431.0616455078125
238,0.05,0.2312,0.0,0.1016,-1424.0447998046875
239,0.05,0.2312,0.0,0.104,-1426.197998046875
240,0.05,0.2312,0.0,0.1064,-1427.75927734375
241,0.05,0.2312,0.0,0.1088,-1424.373046875
242,0.05,0.2312,0.0,0.1112,-1427.36669921875
243,0.05,0.2312,0.0,0.1136,-1426.7955322265625
244,0.05,0.2312,0.0,0.116,-1426.490234375
245,0.05,0.2312,0.0,0.1184,-1431.17578125
246,0.05,0.2312,0.0,0.1208,-1431.993896484375
247,0.05,0.2312,0.0,0.1232,-1441.8818359375
248,0.05,0.2312,0.0,0.1256,-1439.5546875
249,0.05,0.2312,0.0,0.128,-1434.370361328125
250,0.05,0.2312,0.0,0.1304,-1439.080078125
251,0.05,0.2312,0.0,0.1328,-1440.063720703125
252,0.05,0.2312,0.0,0.1352,-1439.8173828125
253,0.05,0.2312,0.0,0.1376,-1441.1920166015625
254,0.05,0.2312,0.0,0.14,-1442.2222900390625
255,0.05,0.234,0.0,0.02,-1462.3382568359375
256,0.05,0.234,0.0,0.0224,-1456.7894287109375
257,0.05,0.234,0.0,0.0248,-1453.884765625
258,0.05,0.234,0.0,0.0272,-1444.703369140625
259,0.05,0.234,0.0,0.0296,-1440.6671142578125
260,0.05,0.234,0.0,0.032,-1438.426513671875
261,0.05,0.234,0.0,0.0344,-1431.992431640625
262,0.05,0.234,0.0,0.0368,-1431.1173095703125
263,0.05,0.234,0.0,0.0392,-1430.130615234375
264,0.05,0.234,0.0,0.0416,-1426.420166015625
265,0.05,0.234,0.0,0.044,-1425.80712890625
266,0.05,0.234,0.0,0.0464,-1425.1298828125
267,0.05,0.234,0.0,0.0488,-1421.816650390625
268,0.05,0.234,0.0,0.0512,-1423.268310546875
269,0.05,0.234,0.0,0.0536,-1425.515380859375
270,0.05,0.234,0.0,0.056,-1420.607177734375
271,0.05,0.234,0.0,0.0584,-1417.870361328125
272,0.05,0.234,0.0,0.0608,-1418.985107421875
273,0.05,0.234,0.0,0.0632,-1417.056884765625
274,0.05,0.234,0.0,0.0656,-1422.9810791015625
275,0.05,0.234,0.0,0.068,-1414.36865234375
276,0.05,0.234,0.0,0.0704,-1418.5233154296875
277,0.05,0.234,0.0,0.0728,-1415.985595703125
278,0.05,0.234,0.0,0.0752,-1416.92822265625
279,0.05,0.234,0.0,0.0776,-1414.5494384765625
280,0.05,0.234,0.0,0.08,-1416.806884765625
281,0.05,0.234,0.0,0.0824,-1418.69384765625
282,0.05,0.234,0.0,0.0848,-1418.934326171875
283,0.05,0.234,0.0,0.0872,-1418.727783203125
284,0.05,0.234,0.0,0.0896,-1418.441162109375
285,0.05,0.234,0.0,0.092,-1420.0400390625
286,0.05,0.234,0.0,0.0944,-1420.5025634765625
287,0.05,0.234,0.0,0.0968,-1421.134033203125
288,0.05,0.234,0.0,0.0992,-1421.615234375
289,0.05,0.234,0.0,0.1016,-1422.1448974609375
290,0.05,0.234,0.0,0.104,-1424.130615234375
291,0.05,0.234,0.0,0.1064,-1425.04931640625
292,0.05,0.234,0.0,0.1088,-1424.80517578125
293,0.05,0.234,0.0,0.1112,-1424.743408203125
294,0.05,0.234,0.0,0.1136,-1426.6405029296875
295,0.05,0.234,0.0,0.116,-1426.0706787109375
296,0.05,0.234,0.0,0.1184,-1427.308349609375
297,0.05,0.234,0.0,0.1208,-1428.4168701171875
298,0.05,0.234,0.0,0.1232,-1431.416259765625
299,0.05,0.234,0.0,0.1256,-1431.931884765625
300,0.05,0.234,0.0,0.128,-1431.6171875
301,0.05,0.234,0.0,0.1304,-1433.63525390625
302,0.05,0.234,0.0,0.1328,-1439.633544921875
303,0.05,0.234,0.0,0.1352,-1438.6337890625
304,0.05,0.234,0.0,0.1376,-1437.731201171875
305,0.05,0.234,0.0,0.14,-1438.2432861328125
306,0.05,0.2368,0.0,0.02,-1458.693603515625
307,0.05,0.2368,0.0,0.0224,-1456.119873046875
308,0.05,0.2368,0.0,0.0248,-1448.6649169921875
309,0.05,0.2368,0.0,0.0272,-1443.75927734375
310,0.05,0.2368,0.0,0.0296,-1440.011962890625
311,0.05,0.2368,0.0,0.032,-1434.761962890625
312,0.05,0.2368,0.0,0.0344,-1433.101806640625
313,0.05,0.2368,0.0,0.0368,-1429.2769775390625
314,0.05,0.2368,0.0,0.0392,-1427.180908203125
315,0.05,0.2368,0.0,0.0416,-1424.304931640625
316,0.05,0.2368,0.0,0.044,-1427.1669921875
317,0.05,0.2368,0.0,0.0464,-1424.1412353515625
318,0.05,0.2368,0.0,0.0488,-1420.845703125
319,0.05,0.2368,0.0,0.0512,-1419.93115234375
320,0.05,0.2368,0.0,0.0536,-1418.7666015625
321,0.05,0.2368,0.0,0.056,-1415.1517333984375
322,0.05,0.2368,0.0,0.0584,-1414.966064453125
323,0.05,0.2368,0.0,0.0608,-1413.692626953125
324,0.05,0.2368,0.0,0.0632,-1414.9432373046875
325,0.05,0.2368,0.0,0.0656,-1413.470703125
326,0.05,0.2368,0.0,0.068,-1415.8616943359375
327,0.05,0.2368,0.0,0.0704,-1413.482421875
328,0.05,0.2368,0.0,0.0728,-1415.86083984375
329,0.05,0.2368,0.0,0.0752,-1416.724853515625
330,0.05,0.2368,0.0,0.0776,-1416.314453125
331,0.05,0.2368,0.0,0.08,-1413.86865234375
332,0.05,0.2368,0.0,0.0824,-1418.0318603515625
333,0.05,0.2368,0.0,0.0848,-1419.6519775390625
334,0.05,0.2368,0.0,0.0872,-1415.83349609375
335,0.05,0.2368,0.0,0.0896,-1417.6396484375
336,0.05,0.2368,0.0,0.092,-1416.3172607421875
337,0.05,0.2368,0.0,0.0944,-1417.884765625
338,0.05,0.2368,0.0,0.0968,-1418.450439453125
339,0.05,0.2368,0.0,0.0992,-1420.168212890625
340,0.05,0.2368,0.0,0.1016,-1420.632080078125
341,0.05,0.2368,0.0,0.104,-1421.13720703125
342,0.05,0.2368,0.0,0.1064,-1420.3048095703125
343,0.05,0.2368,0.0,0.1088,-1424.311279296875
344,0.05,0.2368,0.0,0.1112,-1423.3221435546875
345,0.05,0.2368,0.0,0.1136,-1427.1824951171875
346,0.05,0.2368,0.0,0.116,-1427.076416015625
347,0.05,0.2368,0.0,0.1184,-1426.643310546875
348,0.05,0.2368,0.0,0.1208,-1428.157470703125
349,0.05,0.2368,0.0,0.1232,-1429.666259765625
350,0.05,0.2368,0.0,0.1256,-1431.71923828125
351,0.05,0.2368,0.0,0.128,-1432.2017822265625
352,0.05,0.2368,0.0,0.1304,-1435.4456787109375
353,0.05,0.2368,0.0,0.1328,-1433.1715087890625
354,0.05,0.2368,0.0,0.1352,-1437.0633544921875
355,0.05,0.2368,0.0,0.1376,-1435.93017578125
356,0.05,0.2368,0.0,0.14,-1436.5146484375
357,0.05,0.2396,0.0,0.02,-1455.9901123046875
358,0.05,0.2396,0.0,0.0224,-1451.919189453125
359,0.05,0.2396,0.0,0.0248,-1446.614013671875
360,0.05,0.2396,0.0,0.0272,-1442.3536376953125
361,0.05,0.2396,0.0,0.0296,-1435.46337890625
362,0.05,0.2396,0.0,0.032,-1436.970703125
363,0.05,0.2396,0.0,0.0344,-1430.2421875
364,0.05,0.2396,0.0,0.0368,-1430.425537109375
365,0.05,0.2396,0.0,0.0392,-1426.3680419921875
366,0.05,0.2396,0.0,0.0416,-1423.96142578125
367,0.05,0.2396,0.0,0.044,-1421.13671875
368,0.05,0.2396,0.0,0.0464,-1419.9061279296875
369,0.05,0.2396,0.0,0.0488,-1417.336181640625
370,0.05,0.2396,0.0,0.0512,-1417.619873046875
371,0.05,0.2396,0.0,0.0536,-1416.895263671875
372,0.05,0.2396,0.0,0.056,-1417.0018310546875
373,0.05,0.2396,0.0,0.0584,-1414.990478515625
374,0.05,0.2396,0.0,0.0608,-1413.33349609375
375,0.05,0.2396,0.0,0.0632,-1414.236328125
376,0.05,0.2396,0.0,0.0656,-1414.24072265625
377,0.05,0.2396,0.0,0.068,-1411.533203125
378,0.05,0.2396,0.0,0.0704,-1411.507080078125
379,0.05,0.2396,0.0,0.0728,-1413.4188232421875
380,0.05,0.2396,0.0,0.0752,-1413.1590576171875
381,0.05,0.2396,0.0,0.0776,-1413.726318359375
382,0.05,0.2396,0.0,0.08,-1411.89013671875
383,0.05,0.2396,0.0,0.0824,-1414.230224609375
384,0.05,0.2396,0.0,0.0848,-1414.467041015625
385,0.05,0.2396,0.0,0.0872,-1412.7442626953125
386,0.05,0.2396,0.0,0.0896,-1415.8861083984375
387,0.05,0.2396,0.0,0.092,-1416.239501953125
388,0.05,0.2396,0.0,0.0944,-1417.6943359375
389,0.05,0.2396,0.0,0.0968,-1416.693359375
390,0.05,0.2396,0.0,0.0992,-1417.1842041015625
391,0.05,0.2396,0.0,0.1016,-1420.716796875
392,0.05,0.2396,0.0,0.104,-1420.165283203125
393,0.05,0.2396,0.0,0.1064,-1419.3270263671875
394,0.05,0.2396,0.0,0.1088,-1420.220703125
395,0.05,0.2396,0.0,0.1112,-1422.74560546875
396,0.05,0.2396,0.0,0.1136,-1423.0538330078125
397,0.05,0.2396,0.0,0.116,-1425.648193359375
398,0.05,0.2396,0.0,0.1184,-1425.210693359375
399,0.05,0.2396,0.0,0.1208,-1426.080078125
400,0.05,0.2396,0.0,0.1232,-1430.275390625
401,0.05,0.2396,0.0,0.1256,-1429.943603515625
402,0.05,0.2396,0.0,0.128,-1429.7869873046875
403,0.05,0.2396,0.0,0.1304,-1430.50732421875
404,0.05,0.2396,0.0,0.1328,-1432.36669921875
405,0.05,0.2396,0.0,0.1352,-1432.617431640625
406,0.05,0.2396,0.0,0.1376,-1434.7437744140625
407,0.05,0.2396,0.0,0.14,-1436.3701171875
408,0.05,0.2424,0.0,0.02,-1456.940673828125
409,0.05,0.2424,0.0,0.0224,-1450.5633544921875
410,0.05,0.2424,0.0,0.0248,-1444.417724609375
411,0.05,0.2424,0.0,0.0272,-1439.47607421875
412,0.05,0.2424,0.0,0.0296,-1436.84716796875
413,0.05,0.2424,0.0,0.032,-1431.3172607421875
414,0.05,0.2424,0.0,0.0344,-1428.270263671875
415,0.05,0.2424,0.0,0.0368,-1425.031982421875
416,0.05,0.2424,0.0,0.0392,-1423.77880859375
417,0.05,0.2424,0.0,0.0416,-1421.69580078125
418,0.05,0.2424,0.0,0.044,-1419.871337890625
419,0.05,0.2424,0.0,0.0464,-1418.7225341796875
420,0.05,0.2424,0.0,0.0488,-1417.5693359375
421,0.05,0.2424,0.0,0.0512,-1416.660888671875
422,0.05,0.2424,0.0,0.0536,-1415.49365234375
423,0.05,0.2424,0.0,0.056,-1414.4521484375
424,0.05,0.2424,0.0,0.0584,-1413.3133544921875
425,0.05,0.2424,0.0,0.0608,-1413.53076171875
426,0.05,0.2424,0.0,0.0632,-1411.396728515625
427,0.05,0.2424,0.0,0.0656,-1411.44482421875
428,0.05,0.2424,0.0,0.068,-1412.8714599609375
429,0.05,0.2424,0.0,0.0704,-1411.9410400390625
