idx,alpha,mu,omega,rho,loglike
224,0.05,0.05,0.0,0.2,-inf
225,0.05,0.05,0.0,0.21,-inf
226,0.05,0.05,0.0,0.22,-inf
227,0.05,0.05,0.0,0.23,-inf
228,0.05,0.05,0.0,0.24,-inf
229,0.05,0.05,0.0,0.25,-inf
230,0.05,0.05,0.0,0.26,-inf
231,0.05,0.05,0.0,0.27,-inf
232,0.05,0.05,0.0,0.28,-inf
233,0.05,0.05,0.0,0.29,-inf
234,0.05,0.05,0.0,0.3,-inf
235,0.05,0.05,0.0,0.31,-inf
236,0.05,0.05,0.0,0.32,-inf
237,0.05,0.05,0.0,0.33,-inf
238,0.05,0.05,0.0,0.34,-inf
239,0.05,0.05,0.0,0.35,-inf
240,0.05,0.05,0.0,0.36,-inf
241,0.05,0.05,0.0,0.37,-inf
242,0.05,0.05,0.0,0.38,-inf
243,0.05,0.05,0.0,0.39,-inf
244,0.05,0.05,0.0,0.4,-inf
245,0.05,0.05,0.0,0.41,-inf
246,0.05,0.05,0.0,0.42,-inf
247,0.05,0.05,0.0,0.43,-inf
248,0.05,0.05,0.0,0.44,-inf
249,0.05,0.05,0.0,0.45,-inf
250,0.05,0.05,0.0,0.46,-inf
251,0.05,0.05,0.0,0.47,-inf
252,0.05,0.05,0.0,0.48,-inf
253,0.05,0.05,0.0,0.49,-inf
254,0.05,0.05,0.0,0.5,-inf
255,0.05,0.06,0.0,0.0,-inf
256,0.05,0.06,0.0,0.01,-inf
257,0.05,0.06,0.0,0.02,-inf
258,0.05,0.06,0.0,0.03,-inf
259,0.05,0.06,0.0,0.04,-inf
260,0.05,0.06,0.0,0.05,-inf
261,0.05,0.06,0.0,0.06,-inf
262,0.05,0.06,0.0,0.07,-inf
263,0.05,0.06,0.0,0.08,-inf
264,0.05,0.06,0.0,0.09,-inf
265,0.05,0.06,0.0,0.1,-inf
266,0.05,0.06,0.0,0.11,-inf
267,0.05,0.06,0.0,0.12,-inf
268,0.05,0.06,0.0,0.13,-inf
269,0.05,0.06,0.0,0.14,-inf
270,0.05,0.06,0.0,0.15,-inf
