idx,alpha,mu,omega,rho,loglike
239,0.05,0.308,0.0,0.164,-1949.6488037109375
240,0.05,0.308,0.0,0.1664,-1962.766357421875
241,0.05,0.308,0.0,0.1688,-1943.2232666015625
242,0.05,0.308,0.0,0.1712,-1961.957763671875
243,0.05,0.308,0.0,0.1736,-1968.052734375
244,0.05,0.308,0.0,0.176,-1967.3209228515625
245,0.05,0.308,0.0,0.1784,-1953.6461181640625
246,0.05,0.308,0.0,0.1808,-1931.80712890625
247,0.05,0.308,0.0,0.1832,-1977.798095703125
248,0.05,0.308,0.0,0.1856,-1950.0540771484375
249,0.05,0.308,0.0,0.188,-1973.076171875
250,0.05,0.308,0.0,0.1904,-1938.214111328125
251,0.05,0.308,0.0,0.1928,-1957.654296875
252,0.05,0.308,0.0,0.1952,-1972.1693115234375
253,0.05,0.308,0.0,0.1976,-1961.8592529296875
254,0.05,0.308,0.0,0.2,-1969.3809814453125
255,0.05,0.31,0.0,0.08,-1950.4488525390625
256,0.05,0.31,0.0,0.0824,-1965.48291015625
257,0.05,0.31,0.0,0.0848,-1974.857666015625
258,0.05,0.31,0.0,0.0872,-1959.27001953125
259,0.05,0.31,0.0,0.0896,-1968.928466796875
260,0.05,0.31,0.0,0.092,-1942.052490234375
261,0.05,0.31,0.0,0.0944,-1953.041259765625
262,0.05,0.31,0.0,0.0968,-1957.4200439453125
263,0.05,0.31,0.0,0.0992,-1950.7183837890625
264,0.05,0.31,0.0,0.1016,-1958.6126708984375
265,0.05,0.31,0.0,0.104,-1948.8514404296875
266,0.05,0.31,0.0,0.1064,-1934.78759765625
267,0.05,0.31,0.0,0.1088,-1945.742431640625
268,0.05,0.31,0.0,0.1112,-1916.0308837890625
269,0.05,0.31,0.0,0.1136,-1946.226318359375
270,0.05,0.31,0.0,0.116,-1942.71484375
271,0.05,0.31,0.0,0.1184,-1946.24609375
272,0.05,0.31,0.0,0.1208,-1943.196044921875
273,0.05,0.31,0.0,0.1232,-1948.1968994140625
274,0.05,0.31,0.0,0.1256,-1960.305908203125
275,0.05,0.31,0.0,0.128,-1942.972900390625
276,0.05,0.31,0.0,0.1304,-1938.0426025390625
277,0.05,0.31,0.0,0.1328,-1963.145751953125
278,0.05,0.31,0.0,0.1352,-1941.09814453125
279,0.05,0.31,0.0,0.1376,-1944.5609130859375
280,0.05,0.31,0.0,0.14,-1930.552734375
281,0.05,0.31,0.0,0.1424,-1941.107666015625
282,0.05,0.31,0.0,0.1448,-1940.8656005859375
283,0.05,0.31,0.0,0.1472,-1956.17333984375
284,0.05,0.31,0.0,0.1496,-1924.859130859375
285,0.05,0.31,0.0,0.152,-1950.449951171875
286,0.05,0.31,0.0,0.1544,-1959.2752685546875
287,0.05,0.31,0.0,0.1568,-1959.9261474609375
288,0.05,0.31,0.0,0.1592,-1943.0360107421875
289,0.05,0.31,0.0,0.1616,-1959.036376953125
290,0.05,0.31,0.0,0.164,-1949.6748046875
291,0.05,0.31,0.0,0.1664,-1965.607421875
292,0.05,0.31,0.0,0.1688,-1944.4984130859375
293,0.05,0.31,0.0,0.1712,-1956.775390625
294,0.05,0.31,0.0,0.1736,-1934.760009765625
295,0.05,0.31,0.0,0.176,-1963.299072265625
296,0.05,0.31,0.0,0.1784,-1953.143798828125
297,0.05,0.31,0.0,0.1808,-1950.8662109375
298,0.05,0.31,0.0,0.1832,-1949.7593994140625
299,0.05,0.31,0.0,0.1856,-1937.9202880859375
300,0.05,0.31,0.0,0.188,-1942.32470703125
301,0.05,0.31,0.0,0.1904,-1954.518798828125
302,0.05,0.31,0.0,0.1928,-1967.3599853515625
303,0.05,0.31,0.0,0.1952,-1969.1259765625
304,0.05,0.31,0.0,0.1976,-1962.03857421875
305,0.05,0.31,0.0,0.2,-1974.7159423828125
306,0.05,0.312,0.0,0.08,-1937.4486083984375
307,0.05,0.312,0.0,0.0824,-1954.114990234375
308,0.05,0.312,0.0,0.0848,-1957.7982177734375
309,0.05,0.312,0.0,0.0872,-1963.068359375
310,0.05,0.312,0.0,0.0896,-1945.8343505859375
311,0.05,0.312,0.0,0.092,-1939.64892578125
312,0.05,0.312,0.0,0.0944,-1950.51318359375
313,0.05,0.312,0.0,0.0968,-1929.207275390625
314,0.05,0.312,0.0,0.0992,-1939.258056640625
315,0.05,0.312,0.0,0.1016,-1961.366943359375
316,0.05,0.312,0.0,0.104,-1955.240234375
317,0.05,0.312,0.0,0.1064,-1951.876953125
318,0.05,0.312,0.0,0.1088,-1953.95263671875
319,0.05,0.312,0.0,0.1112,-1928.43603515625
320,0.05,0.312,0.0,0.1136,-1940.0753173828125
321,0.05,0.312,0.0,0.116,-1951.0772705078125
322,0.05,0.312,0.0,0.1184,-1948.284423828125
323,0.05,0.312,0.0,0.1208,-1921.633056640625
