mu,rho,ll
0.40254,1.0,-2649.906006
0.402869,1.0,-2647.577148
0.403583,1.0,-2649.957764
0.403763,1.0,-2651.652832
0.403714,1.0,-2652.322266
0.403714,1.0,-2649.550537
0.403714,1.0,-2648.469727
0.403714,1.0,-2651.617188
0.403454,1.0,-2648.531982
0.403454,1.0,-2652.049805
0.403647,1.0,-2652.893066
0.403252,1.0,-2650.697266
0.403252,1.0,-2652.384277
0.402927,1.0,-2653.164551
0.403452,1.0,-2650.368652
0.403452,1.0,-2647.029297
0.403467,1.0,-2654.302734
0.403467,1.0,-2648.467285
0.403658,1.0,-2648.970703
0.404178,1.0,-2653.301025
0.404235,1.0,-2650.24707
0.404235,1.0,-2650.644043
0.40462,1.0,-2656.233887
0.404656,1.0,-2652.257568
0.404656,1.0,-2654.810059
0.404656,1.0,-2650.812012
0.40473,1.0,-2650.754395
0.404967,1.0,-2657.51416
0.404937,1.0,-2651.907227
0.40485,1.0,-2654.544434
0.40461,1.0,-2650.394287
0.40461,1.0,-2644.982178
0.40461,1.0,-2654.554932
0.40461,1.0,-2655.89209
0.403858,1.0,-2651.259766
0.403964,1.0,-2649.763672
0.403774,1.0,-2657.018555
0.403974,1.0,-2648.901367
0.403656,1.0,-2655.087891
0.403748,1.0,-2654.678711
0.404004,1.0,-2654.701416
0.404037,1.0,-2652.648926
0.403983,1.0,-2648.00708
0.403983,1.0,-2657.959961
0.403644,1.0,-2652.545898
0.403644,1.0,-2654.098145
0.404083,1.0,-2651.353027
0.40402,1.0,-2651.876709
0.40402,1.0,-2646.263428
0.404591,1.0,-2650.415527
0.403869,1.0,-2656.523438
0.403869,1.0,-2649.980225
0.403155,1.0,-2651.777832
0.403155,1.0,-2651.020264
0.403155,1.0,-2650.343018
0.403155,1.0,-2644.856201
0.402437,1.0,-2652.792236
0.402437,1.0,-2648.693115
0.402085,1.0,-2649.189941
0.402193,1.0,-2654.105713
0.40198,1.0,-2652.941406
0.40198,1.0,-2646.598145
0.40198,1.0,-2650.54541
0.401585,1.0,-2650.081543
0.401341,1.0,-2648.623779
0.401341,1.0,-2648.83252
0.401313,1.0,-2648.028809
0.401313,1.0,-2648.306152
0.400872,1.0,-2649.97998
0.400872,1.0,-2654.644531
0.400398,1.0,-2652.146973
0.399742,1.0,-2648.000488
0.399742,1.0,-2647.784424
0.399742,1.0,-2646.789062
0.399742,1.0,-2651.625488
0.399516,1.0,-2652.842529
0.400156,1.0,-2646.507812
0.399447,1.0,-2648.4021
0.399611,1.0,-2650.751221
0.399937,1.0,-2652.089844
0.399937,1.0,-2649.311035
0.399984,1.0,-2654.155273
0.40032,1.0,-2651.230957
0.400334,1.0,-2651.67041
0.400613,1.0,-2652.255371
0.400508,1.0,-2647.338623
0.400871,1.0,-2655.041992
0.400871,1.0,-2649.1875
0.401271,1.0,-2655.536621
0.401571,1.0,-2650.128662
0.401859,1.0,-2652.887207
0.401859,1.0,-2652.886719
0.401859,1.0,-2650.246826
0.401859,1.0,-2650.706787
0.401859,1.0,-2652.137939
0.401848,1.0,-2653.025879
0.401856,1.0,-2649.032959
0.401868,1.0,-2650.912109
0.401868,1.0,-2648.924316
0.401868,1.0,-2643.808594
0.401868,1.0,-2649.955078
0.402046,1.0,-2649.749268
0.402469,1.0,-2653.288574
0.402834,1.0,-2652.349121
0.402834,1.0,-2651.740234
0.402772,1.0,-2649.811279
0.402772,1.0,-2654.849121
0.402342,1.0,-2645.797363
0.402342,1.0,-2647.484619
0.402434,1.0,-2649.522461
0.402213,1.0,-2649.949707
0.402514,1.0,-2657.078125
0.402514,1.0,-2648.504883
0.402715,1.0,-2648.089844
0.402641,1.0,-2656.364258
0.402641,1.0,-2645.061035
0.402641,1.0,-2653.657227
0.402641,1.0,-2656.611816
0.402641,1.0,-2654.774902
0.402641,1.0,-2647.819336
0.402711,1.0,-2652.81665
0.402481,1.0,-2653.675537
0.402481,1.0,-2654.104004
0.402481,1.0,-2652.980469
0.402481,1.0,-2649.747803
0.402481,1.0,-2652.500488
0.402078,1.0,-2653.666504
0.402606,1.0,-2651.516113
0.403121,1.0,-2647.459961
0.403222,1.0,-2647.952148
0.402996,1.0,-2650.378174
0.402689,1.0,-2644.430664
0.402168,1.0,-2647.903564
0.402104,1.0,-2650.784912
0.402623,1.0,-2651.267334
0.402209,1.0,-2649.206543
0.401926,1.0,-2653.697021
0.401926,1.0,-2647.980957
0.401926,1.0,-2650.469727
0.401926,1.0,-2649.679199
0.402006,1.0,-2646.432617
0.400781,1.0,-2649.416016
0.40075,1.0,-2652.35498
0.401203,1.0,-2647.125
0.401203,1.0,-2650.127686
0.401203,1.0,-2649.608154
0.401622,1.0,-2650.770508
0.401622,1.0,-2650.881348
0.401651,1.0,-2648.018799
0.401651,1.0,-2651.411133
0.401651,1.0,-2650.239502
0.401651,1.0,-2651.871094
0.400677,1.0,-2653.133789
0.400677,1.0,-2651.36084
0.401023,1.0,-2650.590332
0.400891,1.0,-2648.309814
0.40115,1.0,-2650.645996
0.400817,1.0,-2649.617676
0.40044,1.0,-2653.168945
0.40053,1.0,-2646.899902
0.400422,1.0,-2643.518799
0.400177,1.0,-2652.741211
0.40035,1.0,-2647.852539
0.40035,1.0,-2648.027344
0.40035,1.0,-2647.504883
0.40035,1.0,-2646.528076
0.399171,1.0,-2650.621582
0.399429,1.0,-2647.370361
0.399404,1.0,-2648.541016
0.399256,1.0,-2648.498779
0.399256,1.0,-2647.243652
0.399256,1.0,-2654.229004
0.399256,1.0,-2650.196289
0.399908,1.0,-2648.380859
0.399908,1.0,-2650.083008
0.400124,1.0,-2649.747559
0.400124,1.0,-2655.801758
0.400124,1.0,-2652.855957
0.400015,1.0,-2645.636719
0.399871,1.0,-2645.10376
0.399888,1.0,-2642.448242
0.399779,1.0,-2650.648438
0.399779,1.0,-2644.231201
0.400307,1.0,-2655.895996
0.400124,1.0,-2648.823975
0.399635,1.0,-2655.188232
0.399635,1.0,-2653.920654
0.399635,1.0,-2647.400879
0.3995,1.0,-2651.413086
0.399243,1.0,-2645.184814
0.39925,1.0,-2654.633301
0.399072,1.0,-2643.897461
0.399072,1.0,-2646.8125
0.398423,1.0,-2654.917725
0.398369,1.0,-2644.32373
0.398462,1.0,-2645.867188
0.398462,1.0,-2647.703613
0.398462,1.0,-2648.596191
0.39947,1.0,-2648.529053
0.39947,1.0,-2650.996094
0.399549,1.0,-2650.798096
0.399675,1.0,-2647.932617
0.399675,1.0,-2648.871094
0.399675,1.0,-2651.364746
0.400112,1.0,-2647.865723
0.400112,1.0,-2649.384766
0.400112,1.0,-2650.353516
0.400112,1.0,-2649.079102
0.400494,1.0,-2652.409668
0.400747,1.0,-2653.644287
0.400747,1.0,-2649.033691
0.400095,1.0,-2653.270996
0.400012,1.0,-2650.139404
0.400012,1.0,-2651.05127
0.400012,1.0,-2650.263672
0.400263,1.0,-2650.09082
0.400263,1.0,-2652.767822
0.40042,1.0,-2647.582031
0.40075,1.0,-2651.187988
0.40075,1.0,-2653.595703
0.400541,1.0,-2650.453613
0.400707,1.0,-2649.271484
0.400871,1.0,-2645.557617
0.401048,1.0,-2650.667969
0.401351,1.0,-2653.470703
0.401125,1.0,-2647.966309
0.401413,1.0,-2647.331787
0.401683,1.0,-2650.668701
0.401683,1.0,-2654.699951
0.401907,1.0,-2655.534668
0.401907,1.0,-2651.951172
0.402079,1.0,-2652.717285
0.401774,1.0,-2651.343262
0.401778,1.0,-2649.616211
0.401585,1.0,-2653.425781
0.401585,1.0,-2648.749512
0.401585,1.0,-2647.451172
0.401787,1.0,-2654.731201
0.401558,1.0,-2645.189697
0.40192,1.0,-2648.620117
0.40192,1.0,-2649.515137
0.402094,1.0,-2650.57251
0.402066,1.0,-2649.625977
0.402499,1.0,-2655.041992
0.402925,1.0,-2651.381592
0.402817,1.0,-2651.942871
0.402817,1.0,-2646.596191
0.402817,1.0,-2650.35791
0.402417,1.0,-2649.855713
0.402417,1.0,-2652.696533
0.403145,1.0,-2649.530762
0.403145,1.0,-2645.937988
0.403247,1.0,-2648.328125
0.403247,1.0,-2653.121338
0.403247,1.0,-2649.316895
0.403247,1.0,-2651.68457
0.403247,1.0,-2652.002441
0.403247,1.0,-2644.688477
0.403247,1.0,-2645.004395
0.403247,1.0,-2650.557129
0.402923,1.0,-2649.884521
0.402264,1.0,-2650.374512
0.402264,1.0,-2649.49707
0.402713,1.0,-2651.744385
0.402627,1.0,-2647.72998
0.402627,1.0,-2650.75293
0.403516,1.0,-2647.292725
0.403516,1.0,-2653.574219
0.403516,1.0,-2650.400879
0.403516,1.0,-2649.654297
0.403174,1.0,-2656.169678
0.403174,1.0,-2648.741211
0.403174,1.0,-2649.972656
0.403746,1.0,-2652.201172
0.404185,1.0,-2654.983154
0.404185,1.0,-2650.01416
0.404257,1.0,-2648.080322
0.403923,1.0,-2651.325684
0.404235,1.0,-2653.621826
0.403778,1.0,-2653.178711
0.403857,1.0,-2653.557373
0.403857,1.0,-2654.491455
0.403857,1.0,-2649.391602
0.403857,1.0,-2647.795654
0.403857,1.0,-2654.013184
0.403857,1.0,-2650.34375
0.403857,1.0,-2652.819824
0.403857,1.0,-2649.022461
0.403215,1.0,-2648.95459
0.403586,1.0,-2650.28125
0.404257,1.0,-2649.151367
0.404257,1.0,-2654.32373
0.404257,1.0,-2646.991699
0.404272,1.0,-2649.958252
0.404272,1.0,-2652.428711
0.403248,1.0,-2655.083252
0.403248,1.0,-2654.742676
